,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
10,Jungle Cruise,2021,6.6,50.0,195143.0,116987516.0,"Action, Adventure, Comedy","Director:Jaume Collet-Serra| Stars:Dwayne Johnson, Emily Blunt, Edgar Ramírez, Jack Whitehall"
11,Dune,2021,8.0,74.0,648971.0,108327830.0,"Action, Adventure, Drama","Director:Denis Villeneuve| Stars:Timothée Chalamet, Rebecca Ferguson, Zendaya, Oscar Isaac"
12,Godzilla vs. Kong,2021,6.3,59.0,213703.0,100916094.0,"Action, Sci-Fi, Thriller","Director:Adam Wingard| Stars:Alexander Skarsgård, Millie Bobby Brown, Rebecca Hall, Brian Tyree Henry"
13,Encanto,2021,7.2,75.0,228465.0,96093622.0,"Animation, Comedy, Family","Directors:Jared Bush, Byron Howard, Charise Castro Smith| Stars:Stephanie Beatriz, María Cecilia Botero, John Leguizamo, Mauro Castillo"
14,The Black Phone,2021,6.9,65.0,151714.0,90123230.0,"Horror, Thriller","Director:Scott Derrickson| Stars:Mason Thames, Madeleine McGraw, Ethan Hawke, Jeremy Davies"
15,Cruella,2021,7.3,59.0,238724.0,86103234.0,"Adventure, Comedy, Crime","Director:Craig Gillespie| Stars:Emma Stone, Emma Thompson, Joel Fry, Paul Walter Hauser"
16,Space Jam: A New Legacy,2021,4.5,36.0,73535.0,70592228.0,"Animation, Adventure, Comedy","Director:Malcolm D. Lee| Stars:LeBron James, Don Cheadle, Cedric Joe, Khris Davis"
17,The Conjuring: The Devil Made Me Do It,2021,6.3,53.0,119528.0,65631050.0,"Horror, Mystery, Thriller","Director:Michael Chaves| Stars:Patrick Wilson, Vera Farmiga, Ruairi O'Connor, Sarah Catherine Hook"
18,The Boss Baby: Family Business,2021,5.9,39.0,19237.0,57300280.0,"Animation, Adventure, Comedy","Director:Tom McGrath| Stars:Alec Baldwin, James Marsden, Amy Sedaris, Ariana Greenblatt"
19,The Suicide Squad,2021,7.2,72.0,359624.0,55817425.0,"Action, Adventure, Comedy","Director:James Gunn| Stars:Margot Robbie, Idris Elba, John Cena, Joel Kinnaman"
20,House of Gucci,2021,6.6,59.0,140570.0,53809574.0,"Biography, Crime, Drama","Director:Ridley Scott| Stars:Lady Gaga, Adam Driver, Al Pacino, Jeremy Irons"
21,Tom and Jerry,I2021,5.2,32.0,36494.0,46536687.0,"Animation, Adventure, Comedy","Director:Tim Story| Stars:Chloë Grace Moretz, Michael Peña, Colin Jost, Tom"
22,The Forever Purge,2021,5.4,53.0,35713.0,44539245.0,"Action, Crime, Horror","Director:Everardo Gout| Stars:Ana de la Reguera, Tenoch Huerta, Josh Lucas, Leven Rambin"
23,Mortal Kombat,2021,6.0,44.0,177051.0,42201013.0,"Action, Adventure, Fantasy","Director:Simon McQuoid| Stars:Lewis Tan, Jessica McNamee, Josh Lawson, Joe Taslim"
24,Peter Rabbit 2: The Runaway,2021,6.2,43.0,12298.0,40501717.0,"Adventure, Comedy, Crime","Director:Will Gluck| Stars:Rose Byrne, Domhnall Gleeson, David Oyelowo, James Corden"
25,PAW Patrol: The Movie,2021,6.1,50.0,6647.0,40127371.0,"Animation, Action, Adventure","Director:Cal Brunker| Stars:Tyler Perry, Ron Pardo, Will Brisbin, Kingsley Marshall"
26,Jujutsu Kaisen 0: The Movie,2021,7.8,71.0,21151.0,34542754.0,"Animation, Action, Fantasy","Director:Seong-Hu Park| Stars:Chinatsu Akasaki, Aya Endô, Kana Hanazawa, Show Hayami"
27,Don't Breathe 2,2021,6.0,46.0,60028.0,32638038.0,"Action, Crime, Horror","Director:Rodo Sayagues| Stars:Stephen Lang, Madelyn Grace, Brendan Sexton III, Adam Young"
28,Nobody,2021,7.4,64.0,261978.0,27268035.0,"Action, Crime, Drama","Director:Ilya Naishuller| Stars:Bob Odenkirk, Aleksey Serebryakov, Connie Nielsen, Christopher Lloyd"
29,Escape Room: Tournament of Champions,2021,5.7,48.0,47844.0,25188958.0,"Action, Adventure, Horror","Director:Adam Robitel| Stars:Taylor Russell, Logan Miller, Deborah Ann Woll, Thomas Cocquerel"
30,Chaos Walking,2021,5.7,38.0,50409.0,13287908.0,"Action, Adventure, Fantasy","Director:Doug Liman| Stars:Tom Holland, Daisy Ridley, Demián Bichir, David Oyelowo"
31,Marcel the Shell with Shoes On,2021,7.8,81.0,11895.0,5792525.0,"Animation, Comedy, Drama","Director:Dean Fleischer Camp| Stars:Jenny Slate, Dean Fleischer Camp, Isabella Rossellini, Joe Gabler"
32,Army of the Dead,2021,5.7,57.0,175508.0,1000000.0,"Action, Crime, Drama","Director:Zack Snyder| Stars:Dave Bautista, Ella Purnell, Ana de la Reguera, Omari Hardwick"
33,Jathi Ratnalu,2021,7.3,,7582.0,1000000.0,Comedy,"Director:Anudeep K.V.| Stars:Naveen Polishetty, Rahul Ramakrishna, Priyadarshi Pulikonda, Faria Abdullah"
34,Man of God,2021,7.0,,3542.0,870659.0,"Biography, Drama","Director:Yelena Popovic| Stars:Mickey Rourke, Tonia Sotiropoulou, Alexander Petrov, Aris Servetalis"
35,Unsilenced,2021,6.8,,476.0,532846.0,Drama,"Director:Leon Lee| Stars:Sam Trammell, James Yi, Tzu-Chiang Wang, Anastasia Lin"
36,Raging Fire,2021,6.5,72.0,5056.0,385305.0,"Action, Adventure, Crime","Director:Benny Chan| Stars:Donnie Yen, Nicholas Tse, Lan Qin, Angus Yeung"
37,The Battle at Lake Changjin,2021,5.4,,3422.0,342411.0,"Action, Drama, History","Directors:Kaige Chen, Dante Lam, Hark Tsui, Jianxin Huang, Haiqiang Ning, Ju-chun Park| Stars:Jing Wu, Jackson Yee, Yihong Duan, Yawen Zhu"
38,Fear of Rain,2021,5.9,,8348.0,204000.0,"Drama, Horror, Thriller","Director:Castille Landon| Stars:Katherine Heigl, Harry Connick Jr., Madison Iseman, Israel Broussard"
39,"My Country, My Parents",2021,6.1,,445.0,177133.0,Drama,"Directors:Teng Shen, Jing Wu, Zheng Xu, Ziyi Zhang| Stars:Jing Wu, Ziyi Zhang, Zheng Xu, Teng Shen"
40,Peace by Chocolate,2021,6.8,,563.0,172305.0,"Comedy, Drama","Director:Jonathan Keijser| Stars:Hatem Ali, Ayham Abou Ammar, Yara Sabri, Mark Camacho"
41,A Writer's Odyssey,2021,6.2,,2993.0,160013.0,"Action, Adventure, Fantasy","Director:Yang Lu| Stars:Jiayin Lei, Mi Yang, Zijian Dong, Shengdi Wang"
42,Cliff Walkers,2021,6.6,,2483.0,152972.0,"Crime, Drama, Thriller","Director:Yimou Zhang| Stars:Hewei Yu, Yi Zhang, Hailu Qin, Haocun Liu"
43,Shrek 2 Retold,2021,8.5,,11.0,150659.0,Animation,"Directors:Grant Duffrin, Conner Japikse| Stars:Adam Carbone, Bostweek Lewis, Nb"
44,Autonomy of A Superhero,2021,,,,130000.0,Drama,"Director:Chaz Presley| Stars:Brandon Ochoa, Brett Presley"
45,Blinding Lights,2021,,,,112000.0,Drama,"Director:Greg Galloway| Stars:MicahBlu, Towanda Braxton, Damion Hall, Tabitha Duncan"
46,You Resemble Me,2021,7.3,69.0,255.0,62554.0,Drama,"Director:Dina Amer| Stars:Lorenza Grimaudo, Ilonna Grimaudo, Mouna Soualem, Sabrina Ouazani"
47,Ida Red,2021,5.5,46.0,1849.0,22750.0,"Drama, Thriller, Western","Director:John Swab| Stars:Josh Hartnett, Frank Grillo, Melissa Leo, Sofia Hublitz"
48,The Elevator,2021,2.9,,301.0,8000.0,"Drama, Family, Thriller","Directors:Jack Cook, Mukesh Modi| Stars:Tim Dougherty, Elliot, Taylor Grae, Dan Gregory"
49,Baking Up Love,2021,3.9,,38.0,4313.0,Comedy,"Director:Candice T. Cain| Stars:David Otunga, Alix Kermes, Kenney Myers, Michael Bonini"
50,Why is it so hard to do good,2021,,,,4000.0,Adventure,"Directors:Katleho Mosia, Pereko Mosia| Stars:Teboho Letlatla, Luyanda Mabote, Paballo Majara, Joyse Mazibe"
51,Johnny in Monsterland - The Directors Cut,2021,,,,2790.0,Horror,"Director:Jonathan Morrill| Stars:Cheri Apelbaum, David Bishop, April Cabral, Reggie Cabral"
52,Terror Trips,2021,3.5,,412.0,2145.0,Horror,"Director:Jeff Seemann| Stars:Hannah Fierman, Damian Maffei, Chaney Morrow, Abigail Esmena"
53,Chompy & The Girls,2021,5.5,,633.0,500.0,"Comedy, Horror","Director:Skye Braband| Stars:Christy St. John, Steve Marvel, Julie Dolan, Seneca Paliotta"
54,Giving You a Thumbs up For 4 Hours,2021,,,51.0,51.0,Comedy,Director:Paxton Gillman| Star:Paxton Gillman
55,Old,2021,5.8,55.0,125358.0,125358.0,"Drama, Horror, Mystery","Director:M. Night Shyamalan| Stars:Gael García Bernal, Vicky Krieps, Rufus Sewell, Alex Wolff"
56,Don't Look Up,2021,7.2,49.0,545112.0,545112.0,"Comedy, Drama, Sci-Fi","Director:Adam McKay| Stars:Leonardo DiCaprio, Jennifer Lawrence, Meryl Streep, Cate Blanchett"
57,The Fallout,2021,7.0,84.0,24481.0,24481.0,Drama,"Director:Megan Park| Stars:Jenna Ortega, Maddie Ziegler, Niles Fitch, Will Ropp"
58,Crisis,2021,6.2,41.0,11565.0,11565.0,"Drama, Thriller","Director:Nicholas Jarecki| Stars:Gary Oldman, Armie Hammer, Evangeline Lilly, Greg Kinnear"
59,Infinite,2021,5.4,28.0,53275.0,53275.0,"Action, Sci-Fi, Thriller","Director:Antoine Fuqua| Stars:Mark Wahlberg, Chiwetel Ejiofor, Sophie Cookson, Dylan O'Brien"
60,The King's Man,2021,6.3,44.0,151613.0,151613.0,"Action, Adventure, Thriller","Director:Matthew Vaughn| Stars:Ralph Fiennes, Gemma Arterton, Rhys Ifans, Harris Dickinson"
61,Last Night in Soho,2021,7.0,65.0,143881.0,143881.0,"Drama, Horror, Mystery","Director:Edgar Wright| Stars:Thomasin McKenzie, Anya Taylor-Joy, Matt Smith, Diana Rigg"
62,Licorice Pizza,2021,7.2,90.0,121484.0,121484.0,"Comedy, Drama, Romance","Director:Paul Thomas Anderson| Stars:Alana Haim, Cooper Hoffman, Sean Penn, Tom Waits"
63,CODA,2021,8.0,72.0,138599.0,138599.0,"Comedy, Drama, Music","Director:Sian Heder| Stars:Emilia Jones, Marlee Matlin, Troy Kotsur, Daniel Durant"
64,The Little Things,2021,6.3,54.0,107860.0,107860.0,"Crime, Drama, Mystery","Director:John Lee Hancock| Stars:Denzel Washington, Rami Malek, Jared Leto, Chris Bauer"
65,Wrath of Man,2021,7.1,57.0,183044.0,183044.0,"Action, Crime, Thriller","Director:Guy Ritchie| Stars:Jason Statham, Holt McCallany, Josh Hartnett, Rocci Boy Williams"
66,Pleasure,2021,6.4,75.0,18067.0,18067.0,Drama,"Director:Ninja Thyberg| Stars:Sofia Kappel, Zelda Morrison, Evelyn Claire, Chris Cock"
67,The Worst Person in the World,2021,7.8,90.0,74102.0,74102.0,"Comedy, Drama, Romance","Director:Joachim Trier| Stars:Renate Reinsve, Anders Danielsen Lie, Herbert Nordrum, Hans Olav Brenner"
68,Zack Snyder's Justice League,2021,8.0,54.0,403571.0,403571.0,"Action, Adventure, Fantasy","Director:Zack Snyder| Stars:Henry Cavill, Ben Affleck, Gal Gadot, Amy Adams"
69,The Matrix Resurrections,2021,5.7,63.0,254583.0,254583.0,"Action, Sci-Fi","Director:Lana Wachowski| Stars:Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II, Jonathan Groff"
70,The French Dispatch,2021,7.1,74.0,126971.0,126971.0,"Comedy, Drama, Romance","Director:Wes Anderson| Stars:Benicio Del Toro, Adrien Brody, Tilda Swinton, Léa Seydoux"
71,Nightmare Alley,2021,7.0,70.0,147930.0,147930.0,"Crime, Drama, Thriller","Director:Guillermo del Toro| Stars:Bradley Cooper, Cate Blanchett, Toni Collette, Willem Dafoe"
72,The Last Duel,2021,7.4,67.0,160411.0,160411.0,"Action, Drama, History","Director:Ridley Scott| Stars:Matt Damon, Adam Driver, Jodie Comer, Harriet Walter"
73,Operation Mincemeat,2021,6.6,65.0,28285.0,28285.0,"Drama, War","Director:John Madden| Stars:Colin Firth, Matthew Macfadyen, Kelly Macdonald, Rufus Wright"
74,Karen,2021,3.0,,2755.0,2755.0,"Crime, Drama, Thriller","Director:Coke Daniels| Stars:Taryn Manning, Cory Hardrict, Jasmine Burke, Roger Dorman"
75,Mad God,2021,6.8,80.0,10155.0,10155.0,"Animation, Fantasy, Horror","Director:Phil Tippett| Stars:Alex Cox, Niketa Roman, Satish Ratakonda, Harper Taylor"
76,Red Notice,2021,6.3,37.0,282400.0,282400.0,"Action, Comedy, Thriller","Director:Rawson Marshall Thurber| Stars:Dwayne Johnson, Ryan Reynolds, Gal Gadot, Ritu Arya"
77,The Power of the Dog,2021,6.8,89.0,178642.0,178642.0,"Drama, Romance, Western","Director:Jane Campion| Stars:Benedict Cumberbatch, Kirsten Dunst, Jesse Plemons, Kodi Smit-McPhee"
78,The Voyeurs,2021,6.0,54.0,23795.0,23795.0,"Drama, Mystery, Thriller","Director:Michael Mohan| Stars:Sydney Sweeney, Justice Smith, Ben Hardy, Natasha Liu Bordizzo"
79,The Harder They Fall,2021,6.6,68.0,64854.0,64854.0,"Action, Drama, Western","Director:Jeymes Samuel| Stars:Jonathan Majors, Zazie Beetz, RJ Cyler, Edi Gathegi"
80,West Side Story,2021,7.2,85.0,85721.0,85721.0,"Crime, Drama, Musical","Director:Steven Spielberg| Stars:Ansel Elgort, Rachel Zegler, Ariana DeBose, David Alvarez"
81,Girl in the Basement,2021,6.3,,8832.0,8832.0,"Crime, Thriller","Director:Elisabeth Röhm| Stars:Judd Nelson, Stefanie Scott, Joely Fisher, Emma Myers"
82,The Many Saints of Newark,2021,6.3,60.0,56107.0,56107.0,"Crime, Drama","Director:Alan Taylor| Stars:Alessandro Nivola, Leslie Odom Jr., Jon Bernthal, Vera Farmiga"
83,Belfast,2021,7.3,75.0,77745.0,77745.0,"Biography, Drama","Director:Kenneth Branagh| Stars:Jude Hill, Lewis McAskie, Caitríona Balfe, Jamie Dornan"
84,The Guilty,2021,6.3,63.0,129923.0,129923.0,"Crime, Drama, Thriller","Director:Antoine Fuqua| Stars:Jake Gyllenhaal, Riley Keough, Peter Sarsgaard, Christina Vidal"
85,Army of Thieves,2021,6.4,49.0,79743.0,79743.0,"Action, Comedy, Crime","Director:Matthias Schweighöfer| Stars:Matthias Schweighöfer, Nathalie Emmanuel, Ruby O. Fee, Stuart Martin"
86,The Lost Daughter,2021,6.7,86.0,67333.0,67333.0,Drama,"Director:Maggie Gyllenhaal| Stars:Olivia Colman, Jessie Buckley, Dakota Johnson, Ed Harris"
87,The Tomorrow War,2021,6.5,45.0,209375.0,209375.0,"Action, Adventure, Drama","Director:Chris McKay| Stars:Chris Pratt, Yvonne Strahovski, J.K. Simmons, Betty Gilpin"
88,Hitman's Wife's Bodyguard,2021,6.1,32.0,96115.0,96115.0,"Action, Comedy, Crime","Director:Patrick Hughes| Stars:Ryan Reynolds, Samuel L. Jackson, Salma Hayek, Antonio Banderas"
89,Old Henry,2021,7.2,69.0,27989.0,27989.0,"Action, Drama, Western","Director:Potsy Ponciroli| Stars:Tim Blake Nelson, Scott Haze, Gavin Lewis, Trace Adkins"
90,Malignant,2021,6.2,51.0,94080.0,94080.0,"Crime, Horror, Mystery","Director:James Wan| Stars:Annabelle Wallis, Maddie Hasson, George Young, Michole Briana White"
91,The Green Knight,2021,6.6,85.0,103827.0,103827.0,"Adventure, Drama, Fantasy","Director:David Lowery| Stars:Dev Patel, Alicia Vikander, Joel Edgerton, Sarita Choudhury"
92,Miss Willoughby and the Haunted Bookshop,2021,5.3,,776.0,776.0,"Adventure, Crime, Mystery","Director:Brad Watson| Stars:Nathalie Cox, Kelsey Grammer, Louise Bangay, Tara Fitzgerald"
93,Judas and the Black Messiah,2021,7.4,85.0,82863.0,82863.0,"Biography, Drama, History","Director:Shaka King| Stars:LaKeith Stanfield, Daniel Kaluuya, Jesse Plemons, Dominique Fishback"
94,The Innocents,2021,7.0,79.0,17672.0,17672.0,"Drama, Fantasy, Horror","Director:Eskil Vogt| Stars:Rakel Lenora Fløttum, Alva Brynsmo Ramstad, Sam Ashraf, Mina Yasmin Bremseth Asheim"
95,Boiling Point,2021,7.5,73.0,30504.0,30504.0,"Drama, Thriller","Director:Philip Barantini| Stars:Stephen Graham, Vinette Robinson, Alice Feetham, Ray Panthaki"
96,"tick, tick... BOOM!",2021,7.5,74.0,108777.0,108777.0,"Biography, Comedy, Drama","Director:Lin-Manuel Miranda| Stars:Andrew Garfield, Alexandra Shipp, Robin de Jesus, Vanessa Hudgens"
97,Raya and the Last Dragon,2021,7.3,74.0,155511.0,155511.0,"Animation, Action, Adventure","Directors:Don Hall, Carlos López Estrada, Paul Briggs, John Ripa| Stars:Kelly Marie Tran, Awkwafina, Gemma Chan, Izaac Wang"
98,Last Looks,2021,5.8,49.0,8576.0,8576.0,"Comedy, Thriller","Director:Tim Kirkby| Stars:Charlie Hunnam, Mel Gibson, Lucy Fry, Rupert Friend"
99,Luca,2021,7.4,71.0,167772.0,167772.0,"Animation, Adventure, Comedy","Director:Enrico Casarosa| Stars:Jacob Tremblay, Jack Dylan Grazer, Emma Berman, Saverio Raimondo"
100,Resident Evil: Welcome to Raccoon City,2021,5.2,44.0,55985.0,55985.0,"Action, Horror, Sci-Fi","Director:Johannes Roberts| Stars:Kaya Scodelario, Robbie Amell, Hannah John-Kamen, Tom Hopper"
101,Pig,2021,6.9,82.0,78010.0,78010.0,"Drama, Mystery","Director:Michael Sarnoski| Stars:Nicolas Cage, Alex Wolff, Adam Arkin, Cassandra Violet"
102,The Unforgivable,2021,7.1,41.0,111651.0,111651.0,"Crime, Drama","Director:Nora Fingscheidt| Stars:Sandra Bullock, Viola Davis, Vincent D'Onofrio, Jon Bernthal"
103,Benedetta,2021,6.7,73.0,20946.0,20946.0,"Biography, Drama, History","Director:Paul Verhoeven| Stars:Virginie Efira, Charlotte Rampling, Daphne Patakia, Lambert Wilson"
104,Drive My Car,2021,7.6,91.0,54205.0,54205.0,Drama,"Director:Ryûsuke Hamaguchi| Stars:Hidetoshi Nishijima, Tôko Miura, Reika Kirishima, Masaki Okada"
105,King Richard,2021,7.5,76.0,117864.0,117864.0,"Biography, Drama, Sport","Director:Reinaldo Marcus Green| Stars:Will Smith, Aunjanue Ellis, Jon Bernthal, Saniyya Sidney"
106,Reminiscence,2021,5.9,46.0,57866.0,57866.0,"Mystery, Romance, Sci-Fi","Director:Lisa Joy| Stars:Hugh Jackman, Rebecca Ferguson, Thandiwe Newton, Cliff Curtis"
107,Voyagers,2021,5.4,44.0,22830.0,22830.0,"Adventure, Sci-Fi, Thriller","Director:Neil Burger| Stars:Colin Farrell, Tye Sheridan, Lily-Rose Depp, Fionn Whitehead"
108,The Tragedy of Macbeth,2021,7.1,87.0,35479.0,35479.0,"Drama, Mystery, Thriller","Director:Joel Coen| Stars:Denzel Washington, Frances McDormand, Alex Hassell, Bertie Carvel"
109,Finch,2021,6.9,57.0,85510.0,85510.0,"Adventure, Drama, Sci-Fi","Director:Miguel Sapochnik| Stars:Tom Hanks, Caleb Landry Jones, Marie Wagenman, Lora Martinez-Cunningham"
110,Kate,2021,6.2,47.0,63826.0,63826.0,"Action, Adventure, Crime","Director:Cedric Nicolas-Troyan| Stars:Mary Elizabeth Winstead, Woody Harrelson, Miku Patricia Martineau, Tadanobu Asano"
111,No Sudden Move,2021,6.4,76.0,36535.0,36535.0,"Crime, Drama, Mystery","Director:Steven Soderbergh| Stars:Don Cheadle, Benicio Del Toro, David Harbour, Jon Hamm"
112,Things Heard & Seen,2021,5.3,49.0,32650.0,32650.0,"Drama, Horror, Mystery","Directors:Shari Springer Berman, Robert Pulcini| Stars:Amanda Seyfried, James Norton, Natalia Dyer, Alex Neustaedter"
113,Snake Eyes,2021,5.4,43.0,40235.0,40235.0,"Action, Adventure, Crime","Director:Robert Schwentke| Stars:Henry Golding, Andrew Koji, Haruka Abe, Takehiro Hira"
114,Wrong Turn,2021,5.5,46.0,32408.0,32408.0,"Horror, Thriller","Director:Mike P. Nelson| Stars:Charlotte Vega, Adain Bradley, Bill Sage, Emma Dumont"
115,The Mitchells vs the Machines,2021,7.6,81.0,112044.0,112044.0,"Animation, Adventure, Comedy","Directors:Michael Rianda, Jeff Rowe| Stars:Abbi Jacobson, Danny McBride, Maya Rudolph, Michael Rianda"
116,Awake,II2021,4.9,35.0,22912.0,22912.0,"Action, Adventure, Drama","Director:Mark Raso| Stars:Gina Rodriguez, Ariana Greenblatt, Lucius Hoyos, Shamier Anderson"
117,Red Rocket,2021,7.2,76.0,26147.0,26147.0,"Comedy, Drama","Director:Sean Baker| Stars:Simon Rex, Bree Elrod, Suzanna Son, Brenda Deiss"
118,The Sadness,2021,6.5,68.0,13824.0,13824.0,Horror,"Director:Rob Jabbaz| Stars:Berant Zhu, Regina Lei, Ying-Ru Chen, Tzu-Chiang Wang"
119,Spencer,2021,6.6,76.0,70345.0,70345.0,"Biography, Drama","Director:Pablo Larraín| Stars:Kristen Stewart, Timothy Spall, Sally Hawkins, Jack Nielen"
120,The Card Counter,2021,6.2,77.0,36920.0,36920.0,"Crime, Drama, Thriller","Director:Paul Schrader| Stars:Oscar Isaac, Tiffany Haddish, Tye Sheridan, Willem Dafoe"
121,The Vault,2021,6.4,50.0,26945.0,26945.0,"Action, Adventure, Thriller","Director:Jaume Balagueró| Stars:Freddie Highmore, Astrid Bergès-Frisbey, Sam Riley, Liam Cunningham"
122,Titane,2021,6.6,75.0,47992.0,47992.0,"Drama, Horror, Sci-Fi","Director:Julia Ducournau| Stars:Vincent Lindon, Agathe Rousselle, Garance Marillier, Laïs Salameh"
123,After Yang,2021,6.7,78.0,16820.0,16820.0,"Drama, Sci-Fi","Director:Kogonada| Stars:Colin Farrell, Jodie Turner-Smith, Malea Emma Tjandrawidjaja, Justin H. Min"
124,Copshop,2021,6.2,61.0,33183.0,33183.0,"Action, Thriller","Director:Joe Carnahan| Stars:Gerard Butler, Frank Grillo, Alexis Louder, Toby Huss"
125,After We Fell,2021,4.7,,15976.0,15976.0,"Drama, Romance","Director:Castille Landon| Stars:Josephine Langford, Hero Fiennes Tiffin, Louise Lombard, Chance Perdomo"
126,Without Remorse,I2021,5.8,41.0,59777.0,59777.0,"Action, Thriller, War","Director:Stefano Sollima| Stars:Michael B. Jordan, Jodie Turner-Smith, Jamie Bell, Guy Pearce"
127,Cinderella,2021,4.3,41.0,42884.0,42884.0,"Comedy, Family, Fantasy","Director:Kay Cannon| Stars:Camila Cabello, Billy Porter, Nicholas Galitzine, Idina Menzel"
128,Stillwater,2021,6.6,60.0,45366.0,45366.0,"Crime, Drama, Thriller","Director:Tom McCarthy| Stars:Matt Damon, Camille Cottin, Abigail Breslin, Lilou Siauvaud"
129,Mona Lisa and the Blood Moon,2021,6.2,69.0,2601.0,2601.0,"Fantasy, Mystery, Thriller","Director:Ana Lily Amirpour| Stars:Kate Hudson, Jeon Jong-seo, Craig Robinson, Ed Skrein"
130,Willy's Wonderland,2021,5.5,44.0,31039.0,31039.0,"Action, Comedy, Horror","Director:Kevin Lewis| Stars:Nicolas Cage, Emily Tosta, Beth Grant, Ric Reitz"
131,Gunpowder Milkshake,2021,6.0,47.0,46286.0,46286.0,"Action, Crime, Thriller","Director:Navot Papushado| Stars:Karen Gillan, Lena Headey, Carla Gugino, Michelle Yeoh"
132,Those Who Wish Me Dead,2021,6.0,59.0,63379.0,63379.0,"Action, Drama, Thriller","Director:Taylor Sheridan| Stars:Angelina Jolie, Nicholas Hoult, Finn Little, Jon Bernthal"
133,The Unholy,2021,5.1,36.0,22168.0,22168.0,"Drama, Horror, Mystery","Director:Evan Spiliotopoulos| Stars:Jeffrey Dean Morgan, Cricket Brown, William Sadler, Katie Aselton"
134,The Forgiven,II2021,6.0,59.0,5479.0,5479.0,Drama,"Director:John Michael McDonagh| Stars:Ralph Fiennes, Jessica Chastain, Matt Smith, Abbey Lee"
135,The Hating Game,2021,6.2,,18621.0,18621.0,"Comedy, Romance","Director:Peter Hutchings| Stars:Lucy Hale, Austin Stowell, Damon Daunno, Sakina Jaffrey"
136,Skyggen i mit øje,2021,7.3,,13601.0,13601.0,"Drama, History, War","Director:Ole Bornedal| Stars:Bertram Bisgaard Enevoldsen, Ester Birch, Ella Josephine Lund Nilsson, Malena Lucia Lodahl"
137,In the Heights,2021,7.3,84.0,48350.0,48350.0,"Drama, Musical, Romance","Director:Jon M. Chu| Stars:Anthony Ramos, Corey Hawkins, Leslie Grace, Melissa Barrera"
138,The Girl Who Believes in Miracles,2021,5.4,,1012.0,1012.0,"Drama, Family","Director:Richard Correll| Stars:Mira Sorvino, Austyn Johnson, Kevin Sorbo, Peter Coyote"
139,Cry Macho,2021,5.7,58.0,28583.0,28583.0,Drama,"Director:Clint Eastwood| Stars:Clint Eastwood, Dwight Yoakam, Daniel V. Graulau, Amber Lynn Ashley"
140,Candyman,2021,5.9,72.0,67772.0,67772.0,"Horror, Thriller","Director:Nia DaCosta| Stars:Yahya Abdul-Mateen II, Teyonah Parris, Nathan Stewart-Jarrett, Colman Domingo"
141,Dear Evan Hansen,2021,6.1,39.0,15555.0,15555.0,"Drama, Musical","Director:Stephen Chbosky| Stars:Ben Platt, Julianne Moore, Kaitlyn Dever, Amy Adams"
142,Coming 2 America,2021,5.3,52.0,71460.0,71460.0,Comedy,"Director:Craig Brewer| Stars:Eddie Murphy, Arsenio Hall, Shari Headley, Jermaine Fowler"
