,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
38,The Rescue,2020,6.0,,927.0,18797.0,"Action, Comedy, Drama","Director:Dante Lam| Stars:Eddie Peng, Yanlin Wang, Zhilei Xin, Lyric Lan"
39,I Am Fear,2020,3.4,,1128.0,13266.0,"Horror, Thriller, War","Director:Kevin Shulman| Stars:Kristina Klebe, Faran Tahir, Said Faraj, Ali Saam"
40,Blood and Money,2020,5.2,40.0,2357.0,5726.0,"Drama, Thriller","Director:John Barr| Stars:Tom Berenger, Kristen Hager, Paul Ben-Victor, Jimmy LeBlanc"
41,The Quarry,2020,5.5,53.0,3335.0,2114.0,"Crime, Mystery, Thriller","Director:Scott Teems| Stars:Shea Whigham, Michael Shannon, Catalina Sandino Moreno, Bobby Soto"
42,It's Just Us,2020,8.4,,9.0,980.0,Drama,"Director:James Randall| Stars:Christina Roz, Raviteja Cherughattu, Lau Darkly, Sherman Schufford"
43,Love by Drowning,2020,7.7,,12.0,87.0,"Drama, Mystery","Director:Justin Kreinbrink| Stars:Nicky Whelan, Colin Egglesfield, Mercedes Mason, Barry Bostwick"
44,Tee em el,2020,4.7,,10.0,20.0,Horror,"Director:Pereko Mosia| Stars:Siyabonga Mabaso, Luyanda Mabote, Reitholetse Majara, Tseleng Majara"
45,Ala Vaikunthapurramuloo,2020,7.3,,20376.0,7.0,"Action, Comedy, Drama","Director:Trivikram Srinivas| Stars:Allu Arjun, Pooja Hegde, Tabu, Jayaram"
46,Four Good Days,2020,6.5,52.0,8646.0,8646.0,Drama,"Director:Rodrigo García| Stars:Mila Kunis, Carla Gallo, Glenn Close, Stephen Root"
47,The Secret: Dare to Dream,2020,6.5,32.0,14866.0,14866.0,"Drama, Romance","Director:Andy Tennant| Stars:Katie Holmes, Josh Lucas, Celia Weston, Jerry O'Connell"
48,Promising Young Woman,2020,7.5,73.0,178869.0,178869.0,"Crime, Drama, Mystery","Director:Emerald Fennell| Stars:Carey Mulligan, Bo Burnham, Alison Brie, Clancy Brown"
49,365 Days,2020,3.3,,91629.0,91629.0,"Drama, Romance","Directors:Barbara Bialowas, Tomasz Mandes| Stars:Anna-Maria Sieklucka, Michele Morrone, Bronislaw Wroclawski, Otar Saralidze"
50,Run,2020,6.7,67.0,82999.0,82999.0,"Mystery, Thriller","Director:Aneesh Chaganty| Stars:Sarah Paulson, Kiera Allen, Sara Sohn, Pat Healy"
51,Come Play,2020,5.7,58.0,15121.0,15121.0,"Drama, Horror, Mystery","Director:Jacob Chase| Stars:Azhy Robertson, Gillian Jacobs, John Gallagher Jr., Winslow Fegley"
52,The Father,2020,8.2,88.0,159834.0,159834.0,"Drama, Mystery","Director:Florian Zeller| Stars:Anthony Hopkins, Olivia Colman, Mark Gatiss, Olivia Williams"
53,Hamilton,2020,8.4,89.0,97675.0,97675.0,"Biography, Drama, History","Director:Thomas Kail| Stars:Lin-Manuel Miranda, Phillipa Soo, Leslie Odom Jr., Renée Elise Goldsberry"
54,Enola Holmes,2020,6.6,68.0,198462.0,198462.0,"Action, Adventure, Crime","Director:Harry Bradbeer| Stars:Millie Bobby Brown, Henry Cavill, Sam Claflin, Helena Bonham Carter"
55,Possessor,2020,6.5,72.0,38715.0,38715.0,"Horror, Mystery, Sci-Fi","Director:Brandon Cronenberg| Stars:Andrea Riseborough, Christopher Abbott, Jennifer Jason Leigh, Rossif Sutherland"
56,Let Him Go,2020,6.7,63.0,29585.0,29585.0,"Crime, Drama, Thriller","Director:Thomas Bezucha| Stars:Diane Lane, Kevin Costner, Kayli Carter, Ryan Bruce"
57,Greenland,2020,6.4,64.0,120487.0,120487.0,"Action, Thriller","Director:Ric Roman Waugh| Stars:Gerard Butler, Morena Baccarin, Roger Dale Floyd, Scott Glenn"
58,The Devil All the Time,2020,7.1,55.0,138783.0,138783.0,"Crime, Drama, Thriller","Director:Antonio Campos| Stars:Bill Skarsgård, Tom Holland, Banks Repeta, Emilio Subercaseaux Campos"
59,The Forgotten Battle,2020,7.1,,32150.0,32150.0,"Drama, War","Director:Matthijs van Heijningen Jr.| Stars:Gijs Blom, Jamie Flatters, Susan Radder, Jan Bijvoet"
60,Inheritance,2020,5.5,31.0,16802.0,16802.0,"Drama, Mystery, Thriller","Director:Vaughn Stein| Stars:Lily Collins, Simon Pegg, Connie Nielsen, Chace Crawford"
61,Palm Springs,2020,7.4,83.0,163880.0,163880.0,"Comedy, Fantasy, Mystery","Director:Max Barbakow| Stars:Andy Samberg, Cristin Milioti, J.K. Simmons, Peter Gallagher"
62,Megan,2020,3.9,,275.0,275.0,Thriller,"Director:Silvio Nacucchi| Stars:Sadie Katz, Randy Wayne, Greg Travis, Lily Anthonissen"
63,Another Round,2020,7.7,79.0,165979.0,165979.0,"Comedy, Drama","Director:Thomas Vinterberg| Stars:Mads Mikkelsen, Thomas Bo Larsen, Magnus Millang, Lars Ranthe"
64,The New Mutants,2020,5.3,43.0,82117.0,82117.0,"Action, Horror, Mystery","Director:Josh Boone| Stars:Maisie Williams, Anya Taylor-Joy, Charlie Heaton, Alice Braga"
65,Soul,2020,8.0,83.0,336343.0,336343.0,"Animation, Adventure, Comedy","Directors:Pete Docter, Kemp Powers| Stars:Jamie Foxx, Tina Fey, Graham Norton, Rachel House"
66,Extraction,2020,6.7,56.0,207938.0,207938.0,"Action, Thriller","Director:Sam Hargrave| Stars:Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal"
67,The Old Guard,2020,6.6,70.0,169087.0,169087.0,"Action, Thriller","Director:Gina Prince-Bythewood| Stars:Charlize Theron, KiKi Layne, Matthias Schoenaerts, Marwan Kenzari"
68,Nomadland,2020,7.3,91.0,165385.0,165385.0,Drama,"Director:Chloé Zhao| Stars:Frances McDormand, David Strathairn, Linda May, Gay DeForest"
69,Greyhound,2020,7.0,64.0,100325.0,100325.0,"Action, Drama, History","Director:Aaron Schneider| Stars:Tom Hanks, Elisabeth Shue, Stephen Graham, Matt Helm"
70,Freaky,2020,6.3,67.0,61675.0,61675.0,"Comedy, Horror, Thriller","Director:Christopher Landon| Stars:Vince Vaughn, Kathryn Newton, Celeste O'Connor, Misha Osherovich"
71,The Tax Collector,2020,4.8,22.0,14187.0,14187.0,"Action, Crime, Drama","Director:David Ayer| Stars:Bobby Soto, Cinthya Carmona, Shia LaBeouf, Jose Conejo Martin"
72,I'm Thinking of Ending Things,2020,6.6,78.0,90065.0,90065.0,"Drama, Thriller","Director:Charlie Kaufman| Stars:Jesse Plemons, Jessie Buckley, Toni Collette, David Thewlis"
73,Emma.,2020,6.7,71.0,56398.0,56398.0,"Comedy, Drama, Romance","Director:Autumn de Wilde| Stars:Anya Taylor-Joy, Johnny Flynn, Mia Goth, Josh O'Connor"
74,Mulan,2020,5.7,66.0,150420.0,150420.0,"Action, Adventure, Drama","Director:Niki Caro| Stars:Liu Yifei, Donnie Yen, Gong Li, Jet Li"
75,The Hunt,I2020,6.5,50.0,117219.0,117219.0,"Action, Horror, Thriller","Director:Craig Zobel| Stars:Betty Gilpin, Hilary Swank, Ike Barinholtz, Wayne Duvall"
76,The Midnight Sky,2020,5.6,58.0,84909.0,84909.0,"Adventure, Drama, Sci-Fi","Director:George Clooney| Stars:George Clooney, Felicity Jones, David Oyelowo, Caoilinn Springall"
77,The Rental,2020,5.7,62.0,33736.0,33736.0,"Drama, Horror, Mystery","Director:Dave Franco| Stars:Dan Stevens, Alison Brie, Sheila Vand, Jeremy Allen White"
78,The Empty Man,2020,6.2,,31689.0,31689.0,"Drama, Horror, Mystery","Director:David Prior| Stars:James Badge Dale, Marin Ireland, Sasha Frolova, Samantha Logan"
79,We Can Be Heroes,I2020,4.7,51.0,15468.0,15468.0,"Action, Comedy, Drama","Director:Robert Rodriguez| Stars:YaYa Gosselin, Pedro Pascal, Priyanka Chopra Jonas, Lyon Daniels"
80,The Night House,2020,6.5,68.0,56827.0,56827.0,"Horror, Mystery, Thriller","Director:David Bruckner| Stars:Rebecca Hall, Sarah Goldberg, Vondie Curtis-Hall, Evan Jonigkeit"
81,The Babysitter: Killer Queen,2020,5.8,22.0,43727.0,43727.0,"Comedy, Horror","Director:McG| Stars:Judah Lewis, Samara Weaving, Jenna Ortega, Emily Alyn Lind"
82,The Wrong Missy,2020,5.7,33.0,41124.0,41124.0,"Comedy, Romance","Director:Tyler Spindel| Stars:David Spade, Lauren Lapkus, Nick Swardson, Geoff Pierson"
83,Pieces of a Woman,2020,7.0,66.0,51378.0,51378.0,Drama,"Director:Kornél Mundruczó| Stars:Vanessa Kirby, Shia LaBeouf, Ellen Burstyn, Iliza Shlesinger"
84,Black Bear,2020,6.5,79.0,13500.0,13500.0,"Comedy, Drama","Director:Lawrence Michael Levine| Stars:Aubrey Plaza, Christopher Abbott, Sarah Gadon, Paola Lázaro"
85,Run Hide Fight,2020,6.3,13.0,24846.0,24846.0,"Action, Crime, Drama","Director:Kyle Rankin| Stars:Isabel May, Radha Mitchell, Thomas Jane, Eli Brown"
86,Boss Level,2020,6.8,56.0,70408.0,70408.0,"Action, Adventure, Comedy","Director:Joe Carnahan| Stars:Frank Grillo, Mel Gibson, Naomi Watts, Michelle Yeoh"
87,The Courier,2020,7.2,65.0,64329.0,64329.0,"Drama, History, Thriller","Director:Dominic Cooke| Stars:Benedict Cumberbatch, Merab Ninidze, Rachel Brosnahan, Vladimir Chuprikov"
88,Eurovision Song Contest: The Story of Fire Saga,2020,6.5,50.0,96041.0,96041.0,"Comedy, Musical","Director:David Dobkin| Stars:Will Ferrell, Rachel McAdams, Dan Stevens, Mikael Persbrandt"
89,The Woman in the Window,2020,5.7,41.0,77192.0,77192.0,"Crime, Drama, Mystery","Director:Joe Wright| Stars:Amy Adams, Gary Oldman, Anthony Mackie, Fred Hechinger"
90,Spenser Confidential,2020,6.2,49.0,90715.0,90715.0,"Action, Comedy, Drama","Director:Peter Berg| Stars:Mark Wahlberg, Winston Duke, Alan Arkin, Iliza Shlesinger"
91,All My Life,2020,6.3,39.0,5012.0,5012.0,"Drama, Romance","Director:Marc Meyers| Stars:Jessica Rothe, Harry Shum Jr., Marielle Scott, Chrissie Fit"
92,I Care a Lot,2020,6.3,66.0,135230.0,135230.0,"Comedy, Crime, Drama","Director:J Blakeson| Stars:Rosamund Pike, Peter Dinklage, Eiza González, Dianne Wiest"
93,The King of Staten Island,2020,7.1,67.0,70661.0,70661.0,"Comedy, Drama","Director:Judd Apatow| Stars:Pete Davidson, Bel Powley, Ricky Velez, Lou Wilson"
94,Wild Mountain Thyme,2020,5.7,42.0,10207.0,10207.0,"Comedy, Drama, Romance","Director:John Patrick Shanley| Stars:Emily Blunt, Jamie Dornan, Jon Hamm, Christopher Walken"
95,The Trial of the Chicago 7,2020,7.7,76.0,180617.0,180617.0,"Drama, History, Thriller","Director:Aaron Sorkin| Stars:Eddie Redmayne, Alex Sharp, Sacha Baron Cohen, Jeremy Strong"
96,2 Hearts,2020,6.3,29.0,6336.0,6336.0,"Drama, Romance","Director:Lance Hool| Stars:Jacob Elordi, Adan Canto, Tiera Skovbye, Radha Mitchell"
97,The Education of Fredrick Fitzell,2020,5.3,49.0,6380.0,6380.0,"Drama, Mystery, Thriller","Director:Christopher MacBride| Stars:Dylan O'Brien, Liisa Repo-Martell, Maika Monroe, Hannah Gross"
98,Rebecca,2020,6.0,46.0,43352.0,43352.0,"Drama, Mystery, Romance","Director:Ben Wheatley| Stars:Lily James, Armie Hammer, Kristin Scott Thomas, Keeley Hawes"
99,The Dry,2020,6.8,69.0,28255.0,28255.0,"Crime, Drama, Mystery","Director:Robert Connolly| Stars:Eric Bana, Genevieve O'Reilly, Keir O'Donnell, John Polson"
100,Unhinged,2020,6.0,40.0,70489.0,70489.0,"Action, Thriller","Director:Derrick Borte| Stars:Russell Crowe, Caren Pistorius, Gabriel Bateman, Jimmi Simpson"
101,The Call,2020,7.1,,35030.0,35030.0,"Crime, Horror, Mystery","Director:Chung-Hyun Lee| Stars:Park Shin-Hye, Jeon Jong-seo, Kim Sung-ryung, Lee El"
102,Mank,2020,6.8,79.0,77016.0,77016.0,"Biography, Comedy, Drama","Director:David Fincher| Stars:Gary Oldman, Amanda Seyfried, Lily Collins, Tom Pelphrey"
103,You Should Have Left,2020,5.4,46.0,22569.0,22569.0,"Horror, Thriller","Director:David Koepp| Stars:Kevin Bacon, Amanda Seyfried, Avery Tiiu Essex, Colin Blumenau"
104,Project Power,2020,6.0,51.0,90992.0,90992.0,"Action, Crime, Sci-Fi","Directors:Henry Joost, Ariel Schulman| Stars:Jamie Foxx, Joseph Gordon-Levitt, Dominique Fishback, Rodrigo Santoro"
105,Trolls World Tour,2020,6.1,51.0,24443.0,24443.0,"Animation, Adventure, Comedy","Directors:Walt Dohrn, David P. Smith| Stars:Anna Kendrick, Justin Timberlake, Rachel Bloom, James Corden"
106,The Duke,2020,6.9,74.0,10204.0,10204.0,"Biography, Comedy, Crime","Director:Roger Michell| Stars:Jim Broadbent, Heather Craney, Stephen Rashbrook, James Wilby"
107,Horizon Line,2020,4.8,,10030.0,10030.0,"Action, Adventure, Drama","Director:Mikael Marcimain| Stars:Allison Williams, Alexander Dreymon, Keith David, Pearl Mackie"
108,Alone,V) (2020,6.2,70.0,22002.0,22002.0,"Drama, Horror, Mystery","Director:John Hyams| Stars:Jules Willcox, Marc Menchaca, Anthony Heald, Jonathan Rosenthal"
109,Nowhere Special,2020,7.4,,4851.0,4851.0,Drama,"Director:Uberto Pasolini| Stars:James Norton, Daniel Lamont, Carol Moore, Valene Kane"
110,Minari,2020,7.4,89.0,84034.0,84034.0,Drama,"Director:Lee Isaac Chung| Stars:Steven Yeun, Yeri Han, Alan Kim, Noel Cho"
111,Antebellum,2020,5.8,43.0,27952.0,27952.0,"Drama, Horror, Mystery","Directors:Gerard Bush, Christopher Renz| Stars:Janelle Monáe, Eric Lange, Jena Malone, Jack Huston"
112,News of the World,2020,6.8,73.0,88815.0,88815.0,"Action, Adventure, Drama","Director:Paul Greengrass| Stars:Tom Hanks, Helena Zengel, Tom Astor, Travis Johnson"
113,Never Rarely Sometimes Always,2020,7.4,92.0,29224.0,29224.0,Drama,"Director:Eliza Hittman| Stars:Sidney Flanigan, Talia Ryder, Théodore Pellerin, Eliazar Jimenez"
114,Downhill,2020,4.9,49.0,12915.0,12915.0,"Comedy, Drama","Directors:Nat Faxon, Jim Rash| Stars:Julia Louis-Dreyfus, Will Ferrell, Zach Woods, Zoe Chao"
115,Riders of Justice,2020,7.5,81.0,53066.0,53066.0,"Action, Comedy, Drama","Director:Anders Thomas Jensen| Stars:Mads Mikkelsen, Nikolaj Lie Kaas, Andrea Heick Gadeberg, Lars Brygmann"
116,Hillbilly Elegy,2020,6.7,38.0,43364.0,43364.0,Drama,"Director:Ron Howard| Stars:Amy Adams, Glenn Close, Gabriel Basso, Haley Bennett"
117,Big Boys Don't Cry,2020,6.8,,961.0,961.0,"Biography, Crime, Drama","Director:Steve Crowhurst| Stars:Daniel Adegboyega, Victoria Alcock, Rutter Mark Alec, Andrew Baguley"
118,The Witches,2020,5.3,47.0,42613.0,42613.0,"Adventure, Comedy, Family","Director:Robert Zemeckis| Stars:Anne Hathaway, Octavia Spencer, Stanley Tucci, Chris Rock"
119,All the Bright Places,2020,6.5,61.0,33494.0,33494.0,"Drama, Romance","Director:Brett Haley| Stars:Elle Fanning, Justice Smith, Alexandra Shipp, Kelli O'Hara"
120,Becky,I2020,5.9,54.0,17757.0,17757.0,"Action, Crime, Drama","Directors:Jonathan Milott, Cary Murnion| Stars:Lulu Wilson, Kevin James, Joel McHale, Robert Maillet"
121,Archive,2020,6.4,67.0,24034.0,24034.0,"Drama, Mystery, Sci-Fi","Director:Gavin Rothery| Stars:Theo James, Stacy Martin, Rhona Mitra, Peter Ferdinando"
122,Ammonite,2020,6.5,72.0,19480.0,19480.0,"Biography, Drama, History","Director:Francis Lee| Stars:Kate Winslet, Saoirse Ronan, Gemma Jones, James McArdle"
123,Penguin Bloom,2020,6.8,54.0,11034.0,11034.0,"Biography, Drama","Director:Glendyn Ivin| Stars:Naomi Watts, Griffin Murray-Johnston, Andrew Lincoln, Essi Murray-Johnston"
124,Books of Blood,2020,5.6,42.0,8265.0,8265.0,"Drama, Horror, Mystery","Director:Brannon Braga| Stars:Britt Robertson, Freda Foh Shen, Nicholas Campbell, Anna Friel"
125,Shiva Baby,2020,7.1,79.0,23607.0,23607.0,"Comedy, Drama","Director:Emma Seligman| Stars:Rachel Sennott, Danny Deferrari, Fred Melamed, Polly Draper"
126,Borat Subsequent Moviefilm,2020,6.6,68.0,143433.0,143433.0,Comedy,"Director:Jason Woliner| Stars:Sacha Baron Cohen, Maria Bakalova, Tom Hanks, Dani Popescu"
127,Ma Rainey's Black Bottom,2020,6.9,87.0,54785.0,54785.0,"Drama, Music","Director:George C. Wolfe| Stars:Viola Davis, Chadwick Boseman, Glynn Turman, Colman Domingo"
128,Host,I2020,6.5,73.0,32357.0,32357.0,"Horror, Mystery","Director:Rob Savage| Stars:Haley Bishop, Jemma Moore, Emma Louise Webb, Radina Drandova"
129,#Alive,2020,6.3,,41733.0,41733.0,"Action, Drama, Horror","Director:Il Cho| Stars:Yoo Ah-in, Park Shin-Hye, Jeon Bae-soo, Hyun-Wook Lee"
130,Horse Girl,2020,6.0,61.0,18442.0,18442.0,"Drama, Mystery, Thriller","Director:Jeff Baena| Stars:Alison Brie, Molly Shannon, Goldenite, Stella Chestnut"
131,Run Sweetheart Run,2020,5.4,51.0,5115.0,5115.0,"Horror, Thriller","Director:Shana Feste| Stars:Ella Balinska, Pilou Asbæk, Clark Gregg, Shohreh Aghdashloo"
132,The Craft: Legacy,2020,4.5,54.0,14480.0,14480.0,"Drama, Fantasy, Horror","Director:Zoe Lister-Jones| Stars:Cailee Spaeny, Zoey Luna, Gideon Adlon, Lovie Simone"
133,Da 5 Bloods,2020,6.5,82.0,52528.0,52528.0,"Adventure, Drama, War","Director:Spike Lee| Stars:Delroy Lindo, Jonathan Majors, Clarke Peters, Norm Lewis"
134,Hubie Halloween,2020,5.2,53.0,52477.0,52477.0,"Comedy, Mystery","Director:Steven Brill| Stars:Adam Sandler, Kevin James, Julie Bowen, Ray Liotta"
135,Shadow in the Cloud,2020,5.0,66.0,28007.0,28007.0,"Action, Horror, War","Director:Roseanne Liang| Stars:Chloë Grace Moretz, Nick Robinson, Beulah Koale, Taylor John Smith"
136,Fatman,2020,5.9,40.0,27290.0,27290.0,"Action, Adventure, Comedy","Directors:Eshom Nelms, Ian Nelms| Stars:Mel Gibson, Walton Goggins, Marianne Jean-Baptiste, Chance Hurstfield"
137,Zola,2020,6.5,76.0,15187.0,15187.0,"Comedy, Crime, Drama","Director:Janicza Bravo| Stars:Taylour Paige, Riley Keough, Nicholas Braun, Ari'el Stachel"
138,The Banishing,2020,4.5,48.0,2263.0,2263.0,"Horror, Mystery, Thriller","Director:Christopher Smith| Stars:Jessica Brown Findlay, John Heffernan, Anya McKenna-Bruce, Sean Harris"
139,Holidate,2020,6.1,44.0,70251.0,70251.0,"Comedy, Romance","Director:John Whitesell| Stars:Emma Roberts, Luke Bracey, Kristin Chenoweth, Frances Fisher"
140,The Way Back,2020,6.7,66.0,48025.0,48025.0,"Drama, Sport","Director:Gavin O'Connor| Stars:Ben Affleck, Al Madrigal, Janina Gavankar, Michaela Watkins"
141,Worth,2020,6.8,67.0,15471.0,15471.0,"Biography, Drama, History","Director:Sara Colangelo| Stars:Michael Keaton, Amy Ryan, Stanley Tucci, Tate Donovan"
142,The Banker,2020,7.3,59.0,29917.0,29917.0,"Biography, Drama","Director:George Nolfi| Stars:Anthony Mackie, Samuel L. Jackson, Nicholas Hoult, Nia Long"
143,His House,2020,6.5,72.0,43631.0,43631.0,"Drama, Horror, Thriller","Director:Remi Weekes| Stars:Sope Dirisu, Wunmi Mosaku, Malaika Wakoli-Abigaba, Matt Smith"
144,Escape from Pretoria,2020,6.8,56.0,38932.0,38932.0,"Biography, Crime, Mystery","Director:Francis Annan| Stars:Daniel Radcliffe, Daniel Webber, Ian Hart, Mark Leonard Winter"
145,Bill & Ted Face the Music,2020,5.9,65.0,49101.0,49101.0,"Adventure, Comedy, Music","Director:Dean Parisot| Stars:Keanu Reeves, Alex Winter, Kristen Schaal, Samara Weaving"
