,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
11,Pitch Perfect 2,2015,6.4,63.0,160396.0,184296230.0,"Comedy, Music","Director:Elizabeth Banks| Stars:Anna Kendrick, Rebel Wilson, Hailee Steinfeld, Brittany Snow"
12,The Revenant,2015,8.0,76.0,814579.0,183637894.0,"Action, Adventure, Drama","Director:Alejandro G. Iñárritu| Stars:Leonardo DiCaprio, Tom Hardy, Will Poulter, Domhnall Gleeson"
13,Ant-Man,2015,7.3,64.0,675147.0,180202163.0,"Action, Comedy, Sci-Fi","Director:Peyton Reed| Stars:Paul Rudd, Michael Douglas, Corey Stoll, Evangeline Lilly"
14,Home,I2015,6.6,55.0,104629.0,177397510.0,"Animation, Adventure, Comedy","Director:Tim Johnson| Stars:Jim Parsons, Rihanna, Steve Martin, Jennifer Lopez"
15,Hotel Transylvania 2,2015,6.6,44.0,131237.0,169700110.0,"Animation, Adventure, Comedy","Director:Genndy Tartakovsky| Stars:Adam Sandler, Andy Samberg, Selena Gomez, Kevin James"
16,Fifty Shades of Grey,2015,4.2,46.0,323226.0,166167230.0,"Drama, Romance, Thriller","Director:Sam Taylor-Johnson| Stars:Dakota Johnson, Jamie Dornan, Jennifer Ehle, Eloise Mumford"
17,The SpongeBob Movie: Sponge Out of Water,2015,6.0,62.0,56958.0,162994032.0,"Animation, Adventure, Comedy","Directors:Paul Tibbitt, Mike Mitchell| Stars:Tom Kenny, Antonio Banderas, Bill Fagerbakke, Clancy Brown"
18,Straight Outta Compton,2015,7.8,72.0,205762.0,161197785.0,"Biography, Drama, History","Director:F. Gary Gray| Stars:O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell, Neil Brown Jr."
19,San Andreas,2015,6.1,43.0,242127.0,155190832.0,"Action, Adventure, Thriller","Director:Brad Peyton| Stars:Dwayne Johnson, Carla Gugino, Alexandra Daddario, Colton Haynes"
20,Mad Max: Fury Road,2015,8.1,90.0,1013359.0,154058340.0,"Action, Adventure, Sci-Fi","Director:George Miller| Stars:Tom Hardy, Charlize Theron, Nicholas Hoult, Zoë Kravitz"
21,Daddy's Home,2015,6.1,42.0,122772.0,150357137.0,"Comedy, Family","Director:Sean Anders| Stars:Will Ferrell, Mark Wahlberg, Linda Cardellini, Thomas Haden Church"
22,The Divergent Series: Insurgent,2015,6.2,42.0,241995.0,130179072.0,"Action, Adventure, Sci-Fi","Director:Robert Schwentke| Stars:Shailene Woodley, Ansel Elgort, Theo James, Kate Winslet"
23,The Peanuts Movie,2015,7.0,67.0,47133.0,130178411.0,"Animation, Adventure, Comedy","Director:Steve Martino| Stars:Noah Schnapp, Bill Melendez, Hadley Belle Miller, Francesca Capaldi"
24,The Good Dinosaur,2015,6.7,66.0,118458.0,123087120.0,"Animation, Adventure, Comedy","Director:Peter Sohn| Stars:Jeffrey Wright, Frances McDormand, Maleah Nipay-Padilla, Ryan Teeple"
25,Spy,2015,7.0,75.0,247972.0,110825712.0,"Action, Comedy","Director:Paul Feig| Stars:Melissa McCarthy, Rose Byrne, Jude Law, Jason Statham"
26,Trainwreck,2015,6.2,75.0,138556.0,110212700.0,"Comedy, Drama, Romance","Director:Judd Apatow| Stars:Amy Schumer, Bill Hader, Brie Larson, Colin Quinn"
27,Creed,I2015,7.6,82.0,279131.0,109767581.0,"Action, Drama, Sport","Director:Ryan Coogler| Stars:Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashad"
28,Tomorrowland,2015,6.4,60.0,184697.0,93436322.0,"Action, Adventure, Family","Director:Brad Bird| Stars:George Clooney, Britt Robertson, Hugh Laurie, Raffey Cassidy"
29,Get Hard,2015,6.0,34.0,139663.0,90411453.0,"Comedy, Crime","Director:Etan Cohen| Stars:Will Ferrell, Kevin Hart, Alison Brie, T.I."
30,Terminator Genisys,2015,6.3,38.0,281514.0,89760956.0,"Action, Adventure, Sci-Fi","Director:Alan Taylor| Stars:Arnold Schwarzenegger, Jason Clarke, Emilia Clarke, Jai Courtney"
31,Sisters,II2015,6.0,58.0,67577.0,87044645.0,Comedy,"Director:Jason Moore| Stars:Amy Poehler, Tina Fey, Maya Rudolph, Ike Barinholtz"
32,Alvin and the Chipmunks: The Road Chip,2015,4.9,33.0,20533.0,85886987.0,"Animation, Adventure, Comedy","Director:Walt Becker| Stars:Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney"
33,Maze Runner: The Scorch Trials,2015,6.3,43.0,256070.0,81697192.0,"Action, Adventure, Sci-Fi","Director:Wes Ball| Stars:Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster, Giancarlo Esposito"
34,Ted 2,2015,6.3,48.0,214906.0,81476385.0,Comedy,"Director:Seth MacFarlane| Stars:Mark Wahlberg, Seth MacFarlane, Amanda Seyfried, Jessica Barth"
35,Goosebumps,2015,6.3,60.0,90666.0,80080379.0,"Adventure, Comedy, Fantasy","Director:Rob Letterman| Stars:Jack Black, Dylan Minnette, Odeya Rush, Ryan Lee"
36,Pixels,2015,5.6,27.0,147663.0,78747585.0,"Action, Comedy, Fantasy","Director:Chris Columbus| Stars:Adam Sandler, Kevin James, Michelle Monaghan, Peter Dinklage"
37,The Intern,2015,7.1,51.0,256387.0,75764672.0,"Comedy, Drama","Director:Nancy Meyers| Stars:Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm"
38,Bridge of Spies,2015,7.6,81.0,314923.0,72313754.0,"Drama, History, Thriller","Director:Steven Spielberg| Stars:Tom Hanks, Mark Rylance, Alan Alda, Amy Ryan"
39,Paul Blart: Mall Cop 2,2015,4.4,13.0,38602.0,71038190.0,"Action, Comedy, Crime","Director:Andy Fickman| Stars:Kevin James, Raini Rodriguez, Eduardo Verástegui, Daniella Alonso"
40,The Big Short,2015,7.8,81.0,438612.0,70259870.0,"Biography, Comedy, Drama","Director:Adam McKay| Stars:Christian Bale, Steve Carell, Ryan Gosling, Brad Pitt"
41,War Room,2015,6.4,26.0,15277.0,67790117.0,Drama,"Director:Alex Kendrick| Stars:Priscilla C. Shirer, T.C. Stallings, Karen Abercrombie, Beth Moore"
42,Magic Mike XXL,2015,5.6,60.0,57735.0,66013057.0,"Comedy, Drama, Music","Director:Gregory Jacobs| Stars:Channing Tatum, Joe Manganiello, Matt Bomer, Adam Rodriguez"
43,The Visit,2015,6.2,55.0,138272.0,65206105.0,"Horror, Mystery, Thriller","Director:M. Night Shyamalan| Stars:Olivia DeJonge, Ed Oxenbould, Deanna Dunagan, Peter McRobbie"
44,The Wedding Ringer,2015,6.6,35.0,77164.0,64460211.0,Comedy,"Director:Jeremy Garelick| Stars:Kevin Hart, Josh Gad, Kaley Cuoco, Affion Crockett"
45,Black Mass,2015,6.9,68.0,183963.0,62575678.0,"Biography, Crime, Drama","Director:Scott Cooper| Stars:Johnny Depp, Benedict Cumberbatch, Dakota Johnson, Joel Edgerton"
46,Vacation,2015,6.1,34.0,114905.0,58884188.0,"Adventure, Comedy","Directors:John Francis Daley, Jonathan Goldstein| Stars:Ed Helms, Christina Applegate, Skyler Gisondo, Steele Stebbins"
47,The Perfect Guy,2015,5.6,36.0,10899.0,57017904.0,"Drama, Romance, Thriller","Director:David M. Rosenthal| Stars:Sanaa Lathan, Michael Ealy, Morris Chestnut, L. Scott Caldwell"
48,Joy,2015,6.6,56.0,138932.0,56451232.0,"Biography, Drama","Director:David O. Russell| Stars:Jennifer Lawrence, Robert De Niro, Bradley Cooper, Edgar Ramírez"
49,Fantastic Four,2015,4.3,27.0,169621.0,56117548.0,"Action, Adventure, Sci-Fi","Director:Josh Trank| Stars:Miles Teller, Kate Mara, Michael B. Jordan, Jamie Bell"
50,The Hateful Eight,2015,7.8,68.0,611636.0,54117416.0,"Crime, Drama, Mystery","Director:Quentin Tarantino| Stars:Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins"
51,Focus,I2015,6.6,56.0,253884.0,53862963.0,"Comedy, Crime, Drama","Directors:Glenn Ficarra, John Requa| Stars:Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez"
52,Southpaw,2015,7.3,57.0,242459.0,52421953.0,"Action, Crime, Drama","Director:Antoine Fuqua| Stars:Jake Gyllenhaal, Rachel McAdams, Oona Laurence, Forest Whitaker"
53,Insidious: Chapter 3,2015,6.1,52.0,107277.0,52218558.0,"Horror, Mystery, Thriller","Director:Leigh Whannell| Stars:Dermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell"
54,Poltergeist,2015,4.9,47.0,59090.0,47425125.0,"Horror, Thriller","Director:Gil Kenan| Stars:Sam Rockwell, Rosemarie DeWitt, Kennedi Clements, Saxon Sharbino"
55,Jupiter Ascending,2015,5.3,40.0,190154.0,47387723.0,"Action, Adventure, Sci-Fi","Directors:Lana Wachowski, Lilly Wachowski| Stars:Channing Tatum, Mila Kunis, Eddie Redmayne, Sean Bean"
56,Sicario,2015,7.6,82.0,437747.0,46889293.0,"Action, Crime, Drama","Director:Denis Villeneuve| Stars:Emily Blunt, Josh Brolin, Benicio Del Toro, Jon Bernthal"
57,The Man from U.N.C.L.E.,2015,7.2,56.0,314927.0,45445109.0,"Action, Adventure, Comedy","Director:Guy Ritchie| Stars:Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki"
58,Spotlight,2015,8.1,93.0,475112.0,45055776.0,"Biography, Crime, Drama","Director:Tom McCarthy| Stars:Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber"
59,"McFarland, USA",2015,7.4,60.0,39785.0,44469602.0,"Biography, Drama, Sport","Director:Niki Caro| Stars:Kevin Costner, Maria Bello, Ramiro Rodriguez, Carlos Pratts"
60,The Gift,V2015,7.0,77.0,161655.0,43771291.0,"Drama, Mystery, Thriller","Director:Joel Edgerton| Stars:Jason Bateman, Rebecca Hall, Joel Edgerton, Allison Tolman"
61,Everest,2015,7.1,64.0,221414.0,43482270.0,"Action, Adventure, Biography","Director:Baltasar Kormákur| Stars:Jason Clarke, Ang Phula Sherpa, Thomas M. Wright, Martin Henderson"
62,The Night Before,I2015,6.4,58.0,78244.0,43035725.0,"Comedy, Fantasy","Director:Jonathan Levine| Stars:Joseph Gordon-Levitt, Seth Rogen, Jillian Bell, Lizzy Caplan"
63,Max,2015,6.6,47.0,27305.0,42652003.0,"Adventure, Drama, Family","Director:Boaz Yakin| Stars:Thomas Haden Church, Josh Wiggins, Luke Kleintank, Lauren Graham"
64,Krampus,2015,6.2,49.0,78282.0,42592530.0,"Comedy, Drama, Fantasy","Director:Michael Dougherty| Stars:Adam Scott, Toni Collette, David Koechner, Allison Tolman"
65,The Age of Adaline,2015,7.2,51.0,185996.0,42478175.0,"Drama, Fantasy, Romance","Director:Lee Toland Krieger| Stars:Blake Lively, Michiel Huisman, Harrison Ford, Kathy Baker"
66,Brooklyn,2015,7.5,88.0,144364.0,38322743.0,"Drama, Romance","Director:John Crowley| Stars:Saoirse Ronan, Emory Cohen, Domhnall Gleeson, Jim Broadbent"
67,The Longest Ride,2015,7.0,33.0,84657.0,37446117.0,"Comedy, Drama, Romance","Director:George Tillman Jr.| Stars:Scott Eastwood, Britt Robertson, Alan Alda, Jack Huston"
68,The Boy Next Door,2015,4.7,30.0,43248.0,35385560.0,Thriller,"Director:Rob Cohen| Stars:Jennifer Lopez, Ryan Guzman, Kristin Chenoweth, John Corbett"
69,Pan,2015,5.7,36.0,65177.0,35088320.0,"Action, Adventure, Comedy","Director:Joe Wright| Stars:Levi Miller, Hugh Jackman, Garrett Hedlund, Rooney Mara"
70,Concussion,2015,7.1,55.0,96774.0,34542474.0,"Biography, Drama, Sport","Director:Peter Landesman| Stars:Will Smith, Alec Baldwin, Albert Brooks, David Morse"
71,Hot Pursuit,2015,5.1,31.0,52102.0,34507079.0,"Action, Comedy, Crime","Director:Anne Fletcher| Stars:Reese Witherspoon, Sofía Vergara, Matthew Del Negro, Michael Mosley"
72,The DUFF,2015,6.4,56.0,96592.0,34017854.0,"Comedy, Romance","Director:Ari Sandel| Stars:Mae Whitman, Bella Thorne, Robbie Amell, Allison Janney"
73,Woman in Gold,2015,7.3,51.0,60232.0,33305037.0,"Biography, Drama, History","Director:Simon Curtis| Stars:Helen Mirren, Ryan Reynolds, Daniel Brühl, Katie Holmes"
74,The Second Best Exotic Marigold Hotel,2015,6.5,51.0,34453.0,33078266.0,"Comedy, Drama, Romance","Director:John Madden| Stars:Judi Dench, Maggie Smith, Bill Nighy, Dev Patel"
75,Entourage,2015,6.5,38.0,80963.0,32363404.0,"Comedy, Drama","Director:Doug Ellin| Stars:Adrian Grenier, Kevin Connolly, Jerry Ferrara, Kevin Dillon"
76,Paper Towns,2015,6.2,56.0,104485.0,32000304.0,"Adventure, Comedy, Drama","Director:Jake Schreier| Stars:Nat Wolff, Cara Delevingne, Austin Abrams, Justice Smith"
77,Chappie,2015,6.8,41.0,255995.0,31569268.0,"Action, Crime, Drama","Director:Neill Blomkamp| Stars:Sharlto Copley, Dev Patel, Hugh Jackman, Sigourney Weaver"
78,Crimson Peak,2015,6.5,66.0,151128.0,31090320.0,"Drama, Horror, Mystery","Director:Guillermo del Toro| Stars:Mia Wasikowska, Jessica Chastain, Tom Hiddleston, Charlie Hunnam"
79,A Walk in the Woods,2015,6.3,51.0,27629.0,29467855.0,"Adventure, Biography, Comedy","Director:Ken Kwapis| Stars:Robert Redford, Nick Nolte, Emma Thompson, Mary Steenburgen"
80,Point Break,2015,5.3,34.0,63913.0,28782481.0,"Action, Adventure, Crime","Director:Ericson Core| Stars:Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer"
81,Sinister 2,2015,5.3,32.0,56690.0,27736779.0,"Horror, Mystery, Thriller","Director:Ciarán Foy| Stars:James Ransone, Shannyn Sossamon, Robert Daniel Sloan, Dartanian Sloan"
82,The Last Witch Hunter,2015,5.9,34.0,105545.0,27367660.0,"Action, Adventure, Fantasy","Director:Breck Eisner| Stars:Vin Diesel, Rose Leslie, Elijah Wood, Ólafur Darri Ólafsson"
83,No Escape,2015,6.7,38.0,88004.0,27285953.0,"Action, Thriller","Director:John Erick Dowdle| Stars:Lake Bell, Pierce Brosnan, Owen Wilson, Thanawut Ketsaro"
84,Ricki and the Flash,2015,6.0,54.0,23902.0,26822144.0,"Comedy, Drama, Music","Director:Jonathan Demme| Stars:Meryl Streep, Kevin Kline, Mamie Gummer, Sebastian Stan"
85,Run All Night,2015,6.6,59.0,110902.0,26461644.0,"Action, Crime, Thriller","Director:Jaume Collet-Serra| Stars:Liam Neeson, Ed Harris, Joel Kinnaman, Vincent D'Onofrio"
86,Love the Coopers,2015,5.8,31.0,25271.0,26284475.0,"Comedy, Fantasy, Romance","Director:Jessie Nelson| Stars:Steve Martin, Diane Keaton, John Goodman, Ed Helms"
87,The Lazarus Effect,2015,5.2,31.0,44537.0,25799043.0,"Horror, Mystery, Sci-Fi","Director:David Gelb| Stars:Olivia Wilde, Mark Duplass, Evan Peters, Sarah Bolger"
88,The VVitch: A New-England Folktale,2015,6.9,83.0,269700.0,25138705.0,"Drama, Fantasy, Horror","Director:Robert Eggers| Stars:Anya Taylor-Joy, Ralph Ineson, Kate Dickie, Julian Richings"
89,In the Heart of the Sea,2015,6.9,47.0,141675.0,25020758.0,"Action, Adventure, Biography","Director:Ron Howard| Stars:Chris Hemsworth, Cillian Murphy, Brendan Gleeson, Ben Whishaw"
90,The Gallows,2015,4.2,30.0,20909.0,22757819.0,"Horror, Mystery, Thriller","Directors:Travis Cluff, Chris Lofing| Stars:Reese Mishler, Pfeifer Brown, Ryan Shoos, Cassidy Gifford"
91,Hitman: Agent 47,2015,5.7,28.0,92425.0,22467450.0,"Action, Crime, Thriller","Director:Aleksander Bach| Stars:Rupert Friend, Hannah Ware, Zachary Quinto, Ciarán Hinds"
92,Project Almanac,2015,6.3,47.0,81362.0,22348241.0,"Drama, Mystery, Sci-Fi","Director:Dean Israelite| Stars:Amy Landecker, Sofia Black-D'Elia, Virginia Gardner, Jonny Weston"
93,Aloha,2015,5.4,40.0,68011.0,20991497.0,"Comedy, Drama, Romance","Director:Cameron Crowe| Stars:Bradley Cooper, Rachel McAdams, Emma Stone, Alec Baldwin"
94,Secret in Their Eyes,2015,6.3,45.0,49260.0,20180155.0,"Crime, Drama, Mystery","Director:Billy Ray| Stars:Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris"
95,Shaun the Sheep Movie,2015,7.3,81.0,41549.0,19375982.0,"Animation, Adventure, Comedy","Directors:Mark Burton, Richard Starzak| Stars:Justin Fletcher, John Sparkes, Omid Djalili, Richard Webber"
96,Eye in the Sky,2015,7.3,73.0,87681.0,18700837.0,"Action, Drama, Thriller","Director:Gavin Hood| Stars:Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi"
97,Paranormal Activity: The Ghost Dimension,2015,4.6,30.0,28891.0,18300124.0,"Horror, Mystery","Director:Gregory Plotkin| Stars:Chris J. Murray, Brit Shaw, Ivy George, Dan Gill"
98,Steve Jobs,2015,7.2,82.0,171604.0,17766658.0,"Biography, Drama","Director:Danny Boyle| Stars:Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels"
99,Mr. Holmes,2015,6.8,67.0,65443.0,17737646.0,"Drama, Mystery","Director:Bill Condon| Stars:Ian McKellen, Laura Linney, Hiroyuki Sanada, Hattie Morahan"
100,Dope,2015,7.2,72.0,86753.0,17474107.0,"Adventure, Comedy, Crime","Director:Rick Famuyiwa| Stars:Shameik Moore, Tony Revolori, Kiersey Clemons, Kimberly Elise"
101,Masterminds,2016,5.8,47.0,56616.0,17356894.0,"Biography, Comedy, Crime","Director:Jared Hess| Stars:Zach Galifianakis, Kristen Wiig, Owen Wilson, Ross Kimball"
102,The Transporter Refueled,2015,5.2,32.0,42897.0,16029670.0,"Action, Thriller","Director:Camille Delamarre| Stars:Ed Skrein, Loan Chabanol, Ray Stevenson, Lenn Kudrjawizki"
103,Eddie the Eagle,2015,7.3,54.0,95117.0,15785632.0,"Adventure, Biography, Comedy","Director:Dexter Fletcher| Stars:Taron Egerton, Hugh Jackman, Tom Costello, Jo Hartley"
104,Room,2015,8.1,86.0,425599.0,14677674.0,"Drama, Thriller","Director:Lenny Abrahamson| Stars:Brie Larson, Jacob Tremblay, Sean Bridgers, Wendy Crewson"
105,"Hello, My Name Is Doris",2015,6.6,63.0,21883.0,14443077.0,"Comedy, Drama, Romance","Director:Michael Showalter| Stars:Sally Field, Max Greenfield, Tyne Daly, Wendi McLendon-Covey"
106,American Ultra,2015,6.1,50.0,93108.0,14434604.0,"Action, Comedy","Director:Nima Nourizadeh| Stars:Jesse Eisenberg, Kristen Stewart, Connie Britton, John Leguizamo"
107,Woodlawn,2015,6.4,57.0,7432.0,14393862.0,"Biography, Drama, History","Directors:Andrew Erwin, Jon Erwin| Stars:Caleb Castille, Sean Astin, Jon Voight, C. Thomas Howell"
108,Burnt,2015,6.6,42.0,122555.0,13650738.0,"Comedy, Drama","Director:John Wells| Stars:Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio"
109,Do You Believe?,2015,6.0,22.0,7915.0,12985267.0,Drama,"Director:Jon Gunn| Stars:Mira Sorvino, Sean Astin, Alexa PenaVega, Ted McGinley"
110,Carol,2015,7.2,94.0,132769.0,12711491.0,"Drama, Romance","Director:Todd Haynes| Stars:Cate Blanchett, Rooney Mara, Sarah Paulson, Kyle Chandler"
111,Strange Magic,2015,5.7,25.0,11530.0,12427046.0,"Animation, Adventure, Comedy","Director:Gary Rydstrom| Stars:Evan Rachel Wood, Elijah Kelley, Kristin Chenoweth, Maya Rudolph"
112,Hot Tub Time Machine 2,2015,5.0,29.0,39853.0,12282677.0,"Comedy, Mystery, Sci-Fi","Director:Steve Pink| Stars:Rob Corddry, Craig Robinson, Clark Duke, Adam Scott"
113,Self/less,2015,6.5,34.0,100760.0,12276810.0,"Action, Mystery, Sci-Fi","Director:Tarsem Singh| Stars:Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley"
114,Far from the Madding Crowd,2015,7.1,71.0,50574.0,12229314.0,"Drama, Romance","Director:Thomas Vinterberg| Stars:Carey Mulligan, Matthias Schoenaerts, Michael Sheen, Tom Sturridge"
115,The 33,2015,6.9,55.0,38576.0,12188642.0,"Biography, Drama, History","Director:Patricia Riggen| Stars:Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin"
116,The Danish Girl,2015,7.1,66.0,189402.0,11114018.0,"Biography, Crime, Drama","Director:Tom Hooper| Stars:Eddie Redmayne, Alicia Vikander, Amber Heard, Ben Whishaw"
117,The Gunman,2015,5.8,39.0,41964.0,10640645.0,"Action, Adventure, Crime","Director:Pierre Morel| Stars:Sean Penn, Idris Elba, Jasmine Trinca, Javier Bardem"
118,Unfinished Business,2015,5.4,32.0,34014.0,10214013.0,"Comedy, Drama","Director:Ken Scott| Stars:Vince Vaughn, Dave Franco, Tom Wilkinson, James Marsden"
119,The Walk,I2015,7.3,70.0,130384.0,10137502.0,"Adventure, Biography, Drama","Director:Robert Zemeckis| Stars:Joseph Gordon-Levitt, Charlotte Le Bon, Guillaume Baillargeon, Émilie Leclerc"
120,The Lady in the Van,2015,6.7,70.0,30052.0,10017675.0,"Biography, Comedy, Drama","Director:Nicholas Hytner| Stars:Maggie Smith, Alex Jennings, Jim Broadbent, Clare Hammond"
121,Hardcore Henry,2015,6.7,51.0,97451.0,9252038.0,"Action, Adventure, Sci-Fi","Director:Ilya Naishuller| Stars:Sharlto Copley, Tim Roth, Haley Bennett, Danila Kozlovskiy"
122,Huevos: Little Rooster's Egg-cellent Adventure,2015,5.7,,1115.0,9069010.0,"Animation, Adventure, Comedy","Directors:Gabriel Riva Palacio Alatriste, Rodolfo Riva Palacio Alatriste, Melanie Simka| Stars:Bruno Bichir, Carlos Espejel, Angélica Vale, Omar Chaparro"
123,The Lobster,2015,7.1,82.0,263380.0,8699235.0,"Drama, Romance, Sci-Fi","Director:Yorgos Lanthimos| Stars:Colin Farrell, Rachel Weisz, Jessica Barden, Olivia Colman"
124,Bajrangi Bhaijaan,2015,8.1,,90273.0,8178001.0,"Action, Adventure, Comedy","Director:Kabir Khan| Stars:Salman Khan, Harshaali Malhotra, Nawazuddin Siddiqui, Kareena Kapoor"
125,"Dragon Ball Z: Resurrection ""F""",2015,7.2,,22808.0,8008363.0,"Animation, Action, Adventure","Director:Tadayoshi Yamamuro| Stars:Masako Nozawa, Ryô Horikawa, Hiromi Tsuru, Masaharu Satô"
126,Trumbo,2015,7.4,60.0,82499.0,7857741.0,"Biography, Drama","Director:Jay Roach| Stars:Bryan Cranston, Diane Lane, Helen Mirren, Louis C.K."
127,Mortdecai,2015,5.5,27.0,74165.0,7605668.0,"Action, Adventure, Comedy","Director:David Koepp| Stars:Johnny Depp, Gwyneth Paltrow, Ewan McGregor, Olivia Munn"
128,I'll See You in My Dreams,2015,6.7,75.0,7668.0,7425963.0,"Comedy, Drama, Romance","Director:Brett Haley| Stars:Blythe Danner, Martin Starr, Sam Elliott, Malin Akerman"
129,Blackhat,2015,5.4,51.0,61065.0,7097125.0,"Action, Crime, Thriller","Director:Michael Mann| Stars:Chris Hemsworth, Viola Davis, Tang Wei, Leehom Wang"
130,Our Brand Is Crisis,2015,6.1,53.0,22691.0,6998324.0,"Comedy, Drama","Director:David Gordon Green| Stars:Sandra Bullock, Billy Bob Thornton, Anthony Mackie, Joaquim de Almeida"
131,Grandma,2015,6.7,77.0,16214.0,6980421.0,"Comedy, Drama","Director:Paul Weitz| Stars:Lily Tomlin, Julia Garner, Marcia Gay Harden, Judy Greer"
132,Me and Earl and the Dying Girl,2015,7.7,74.0,133590.0,6743776.0,"Comedy, Drama, Romance","Director:Alfonso Gomez-Rejon| Stars:Thomas Mann, RJ Cyler, Olivia Cooke, Nick Offerman"
133,Baahubali: The Beginning,2015,8.0,,127759.0,6738000.0,"Action, Drama","Director:S.S. Rajamouli| Stars:Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia"
134,Bajirao Mastani,2015,7.2,,36300.0,6557047.0,"Action, Drama, History","Director:Sanjay Leela Bhansali| Stars:Ranveer Singh, Deepika Padukone, Priyanka Chopra Jonas, Tanvi Azmi"
135,Little Boy,2015,7.3,30.0,23387.0,6420319.0,"Drama, History, War","Director:Alejandro Monteverde| Stars:Jakob Salvati, Emily Watson, David Henrie, Michael Rapaport"
136,Victor Frankenstein,2015,5.9,36.0,57819.0,5775076.0,"Drama, Horror, Sci-Fi","Director:Paul McGuigan| Stars:Daniel Radcliffe, James McAvoy, Jessica Brown Findlay, Andrew Scott"
137,Danny Collins,2015,7.0,58.0,32194.0,5348317.0,"Biography, Comedy, Drama","Director:Dan Fogelman| Stars:Al Pacino, Annette Bening, Jennifer Garner, Bobby Cannavale"
138,Dilwale,2015,5.0,,35977.0,4830637.0,"Action, Comedy, Drama","Director:Rohit Shetty| Stars:Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon"
139,True Story,2015,6.3,50.0,69861.0,4719695.0,"Biography, Crime, Drama","Director:Rupert Goold| Stars:James Franco, Jonah Hill, Felicity Jones, Maria Dizzia"
140,90 Minutes in Heaven,2015,4.8,28.0,4052.0,4700361.0,Drama,"Director:Michael Polish| Stars:Kate Bosworth, Hayden Christensen, Hudson Meek, Bobby Batson"
