,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
1715,Farah,2022,6.9,,1022.0,1022.0,"Drama, Thriller","Directors:Hassiba Freiha, Kenton Oxley| Stars:Stephanie Atala, Majdi Machmouchi, Nader Abd Alhay, Joseph Akiki"
1716,The Institute,2022,3.5,,231.0,231.0,Thriller,"Director:Hamza Zaman| Stars:Ignacyo Matynia, Victorya Brandart, Joy Donze, Hamza Zaman"
1717,Maestro(s),2022,6.0,,82.0,82.0,Drama,"Director:Bruno Chiche| Stars:Yvan Attal, Pierre Arditi, Miou-Miou, Caroline Anglade"
1718,Pink Moon,2022,7.3,,210.0,210.0,"Comedy, Drama","Director:Floor van der Meulen| Stars:Julia Akkermans, Johan Leysen, Eelco Smits, Anniek Pheifer"
1719,Dinner für Acht,2022,6.6,,48.0,48.0,Thriller,"Director:Bernhard Ratka| Stars:Katharina Scheuba, Samuel Tehrani, Nina Hafner, Elena Platon"
1720,Phases of the Moon,2022,5.6,,20.0,20.0,"Drama, Romance","Director:Ryûichi Hiroki| Stars:Kasumi Arimura, Ren Meguro, Ko Shibasaki, Yô Ôizumi"
1721,Merry Ex-Mas,2022,7.6,,19.0,19.0,"Comedy, Romance","Director:Jacob Cooney| Stars:Vanessa Angel, Jason London, Kieren Hutchison, Eric Lutes"
1722,Charcoal,2022,7.5,,146.0,146.0,Drama,"Director:Carolina Markowicz| Stars:César Bordón, Rômulo Braga, Jean de Almeida Costa, Maeve Jinkings"
1723,King,2022,5.1,,344.0,344.0,"Adventure, Comedy, Family","Director:David Moreau| Stars:Gérard Darmon, Lou Lambrecht, Léo Lorléac'h, Thibault de Montalembert"
1724,Miracle in Cell No. 7,2022,7.8,,529.0,529.0,"Comedy, Drama, Family","Director:Hanung Bramantyo| Stars:Vino G. Bastian, Graciella Abigail, Mawar Eva de Jongh, Indro Warkop"
1725,Love Hurts,2022,3.5,,130.0,130.0,Thriller,"Director:Hiroshi Katagiri| Stars:Natalie Burn, Sarah J. Butler, Andrés Erickson, Sean Patrick Flanery"
1726,The Road to Galena,2022,5.4,,127.0,127.0,Drama,"Director:Joe Hall| Stars:Ben Winchell, Will Brittain, Aimee Teegarden, Alisa Allapach"
1727,Single and Ready to Jingle,2022,5.6,,345.0,345.0,"Comedy, Family, Romance","Director:Wendy Ord| Stars:Natasha Wilson, Edward Ruttle, Storeigh Daniel, Beth Fotheringham"
1728,Abandoned Creatures,2022,,,,,"Adventure, Mystery, Sci-Fi","Director:Bill Zahn| Stars:Aidan Zahn, Zoë Vorhies, Peter Otis, Sarah Kenny"
1729,Confession,I2022,4.0,,259.0,259.0,"Action, Thriller","Director:David Beton| Stars:Stephen Moyer, Colm Meaney, Clare-Hope Ashitey, Kris Johnson"
1730,Heartsong,2022,5.8,,1608.0,1608.0,"Comedy, Drama, Music","Director:Soner Caner| Stars:Erkan Kolçak Köstendil, Hazar Ergüçlü, Bülent Emin Yarar, Ali Seçkiner Alici"
1731,Breaking the Ice,2022,7.1,,78.0,78.0,"Drama, Romance, Sport","Director:Clara Stern| Stars:Judith Altenberger, Tobias Samuel Resch, Alina Schaller"
1732,Snipers,2022,6.4,,906.0,906.0,"Action, Drama, War","Directors:Mo Zhang, Yimou Zhang| Stars:Yongsheng Chen, Yu Zhang, Jonathan Kos-Read, Scotty Bob Cox"
1733,The Protector,2022,6.4,,49.0,49.0,Thriller,"Director:Lenin M. Sivam| Stars:Chelsea Clark, Munro Chambers, Pras Lingam, Rebecca Jenkins"
1734,The Night Before Christmas,2022,6.5,,163.0,163.0,"Comedy, Drama, Romance","Director:Tailiah Breon| Stars:Naturi Naughton, Luke James, Loren Lott, Nijah Brenea"
1735,All Hail,2022,5.6,,3545.0,3545.0,"Comedy, Drama","Director:Marcos Carnevale| Stars:Guillermo Francella, Peto Menahem, Romina Fernándes, Martín Seefeld"
1736,Samrat Prithviraj,2022,5.8,,52965.0,52965.0,"Action, Drama, History","Director:Chandra Prakash Dwivedi| Stars:Akshay Kumar, Sanjay Dutt, Manav Vij, Ashutosh Rana"
1737,The Policeman's Lineage,2022,6.1,54.0,697.0,697.0,"Crime, Drama, Thriller","Director:Kyu-maan Lee| Stars:Cho Jin-woong, Choi Woo-sik, Hee-soon Park, Kwon Yul"
1738,January,I2022,6.9,,215.0,215.0,Drama,"Director:Viesturs Kairiss| Stars:Karlis Arnolds Avots, Kristiana Berza, Baiba Broka, Rudolfs Cirulis"
1739,Fatal Memory,2022,5.4,,193.0,193.0,"Drama, Romance, Thriller","Director:Gigi Gaston| Stars:Kate Watson, Anna Marie Dobbins, Houston Rhines, Emary Simon"
1740,A Wesley Christmas,2022,5.9,,145.0,145.0,Family,"Director:Patricia Cuffie-Jones| Stars:Dorien Wilson, Jasmine Guy, Terrence 'T.C.' Carson, Loren Lott"
1741,God Save the Queens,2022,6.8,,22.0,22.0,Comedy,"Director:Jordan Danger| Stars:Peter Facinelli, Joaquim de Almeida, Jordan Danger, Michelle Visage"
1742,Robe of Gems,2022,5.4,69.0,157.0,157.0,Drama,"Director:Natalia López| Stars:Francisco Berdiales, Reina Carmona, Yaretzi Cazares, Yadira Cleto"
1743,Hawa,I2022,8.1,,3490.0,3490.0,"Drama, Mystery","Director:Mejbaur Rahman Sumon| Stars:Chanchal Chowdhury, Nazifa Tushi, Shohel Mondol, Sariful Razz"
1744,Keramat 2: Caruban Larang,2022,6.6,,160.0,160.0,Horror,"Director:Monty Tiwa| Stars:Umay Shahab, Lutesha, Ajil Ditto, Arla Ailani"
1745,The Overnight,2022,2.5,,516.0,516.0,"Horror, Thriller","Directors:Bobby Francavillo, Kevin Rhoades| Stars:Zebedee Row, Rajeev Varma, Brittany Clark, James Lorinz"
1746,Brut Force,2022,5.1,,4125.0,4125.0,Thriller,"Director:Eve Symington| Stars:Tyler Posey, Patricia Velasquez, Goya Robles, Tate Hanyok"
1747,Thomas mot Thomas (en sensasjonell teori om det ubetydelige livet i multiverset),2022,7.3,,148.0,148.0,"Comedy, Drama","Director:Jakob Rørvik| Stars:Arthur Berning, Filip Mathias Eide, Silje Storstein, Hege Schøyen"
1748,Control,2022,4.3,,480.0,480.0,"Mystery, Sci-Fi, Thriller","Director:James Mark| Stars:Sara Mitich, George Tchortov, Evie Loiselle, Karen LeBlanc"
1749,Smile,X) (2022,3.3,,66.0,66.0,Horror,"Director:Oktober Layne| Stars:Kitty Timbers, Ka'ssee Rhe'anne, Elihue Ackerman, Sammy Ray Spencer"
1750,Karaoke,2022,7.8,,844.0,844.0,"Comedy, Drama","Director:Moshe Rosenthal| Stars:Sasson Gabay, Rita Shukrun, Lior Ashkenazi, Talleen Abu Hanna"
1751,Duetto,2022,5.8,,37.0,37.0,Drama,"Director:Vicente Amorim| Stars:Michele Morrone, Giancarlo Giannini, Gabriel Leone, Maeve Jinkings"
1752,Tant que le soleil frappe,2022,6.1,,25.0,25.0,Drama,"Director:Philippe Petit| Stars:Swann Arlaud, Sarah Adler, Grégoire Oestermann, Pascal Rénéric"
1753,Dark Satellites,2022,6.8,,75.0,75.0,Drama,"Director:Thomas Stuber| Stars:Albrecht Schuch, Nastassja Kinski, Martina Gedeck, Irina Starshenbaum"
1754,Ruby's Choice,2022,8.3,,76.0,76.0,Comedy,"Director:Michael Budd| Stars:Jane Seymour, Jacqueline McKenzie, Sam Rechner, Coco Jack Gillies"
1755,El Houb,2022,7.4,,238.0,238.0,Drama,"Director:Shariff Nasr| Stars:Fahd Larhzaoui, Lubna Azabal, Slimane Dazi, Sabri Saddik"
1756,Fixation,2022,7.4,,46.0,46.0,"Drama, Thriller","Director:Mercedes Bryce Morgan| Stars:Maddie Hasson, Genesis Rodriguez, Atticus Mitchell, Gita Miller"
1757,Shockwaves,2022,2.6,,35.0,35.0,"Action, Sci-Fi","Director:Jack Ayers| Stars:Howard j Davey, Charlie Esquér, Sarah T. Cohen, Meg Matthews"
1758,On the Edge,II2022,5.6,,31.0,31.0,Horror,"Directors:Jen Soska, Sylvia Soska| Stars:Sophie Buddle, Ola Dada, Ivan Decker, Alanna Finn-Morris"
1759,The Curse of La Patasola,2022,3.5,,363.0,363.0,Horror,"Director:AJ Jones| Stars:Luciana Faulhaber, Patrick Walker, Yvette Gonzalez-Nacer, Najah Bradley"
1760,Stay with Us,2022,6.5,,126.0,126.0,Comedy,"Director:Gad Elmaleh| Stars:Gad Elmaleh, Régine Elmaleh, David Elmaleh, Judith Elmaleh"
1761,Meeting Mr. Christmas,2022,6.0,,213.0,213.0,Romance,"Director:Laura Mitchell| Stars:Greta Carew-Johns, Madison Smith, Jaime M. Callica, Eileen Pedde"
1762,Menorah in the Middle,2022,4.7,,182.0,182.0,"Adventure, Drama, Family","Director:Jordan Kessler| Stars:Jonah Platt, Dan Bern, Adam Busch, LaNell Cooper"
1763,Lesson in Murder,2022,6.4,,138.0,138.0,Mystery,"Director:Kazuya Shiraishi| Stars:Sadao Abe, Shimako Iwai, Takanori Iwata, Yu Miyazaki"
1764,Siklo,2022,6.3,,418.0,418.0,Drama,"Director:Roman Perez Jr.| Stars:Vince Rillon, Christine Bermas, Joonee Gamboa, Alma Moreno"
1765,Hetki lyö,2022,6.5,,109.0,109.0,"Comedy, Crime","Director:J.-P. Valkeapää| Stars:Pääru Oja, Johannes Holopainen, Outi Mäenpää, Ilkka Heiskanen"
1766,Divorce Bait,2022,7.0,,34.0,34.0,"Comedy, Romance","Director:Patrick Perez Vidauri| Stars:Vannessa Vasquez, Justin Berti, Erik Fellows, Jennifer Daley"
1767,State of Consciousness,2022,6.8,,14.0,14.0,Thriller,"Director:Marcus Stokes| Stars:Emile Hirsch, Gaia Scodellaro, Michael E. Rodgers, Tatjana Nardone"
1768,National Theatre Live: Straight Line Crazy,2022,8.2,,47.0,47.0,Drama,"Director:Nicholas Hytner| Stars:Alisha Bailey, David Bromley, Ralph Fiennes, Alana Maria"
1769,The African Desperate,2022,5.5,72.0,365.0,365.0,"Comedy, Drama","Director:Martine Syms| Stars:Diamond Stingily, Erin Leland, Cammisa Buerhaus, Aaron Bobrow"
1770,County Line: All In,2022,5.2,,187.0,187.0,"Action, Crime, Mystery","Director:Brent Christy| Stars:Tom Wopat, Kelsey Crane, Denim Richards, Patricia Richardson"
1771,I Love America,2022,4.7,39.0,591.0,591.0,Comedy,"Director:Lisa Azuelos| Stars:Sophie Marceau, Djanis Bouzyani, Colin Woodell, Carlease Burke"
1772,A Christmas Open House,2022,5.2,,184.0,184.0,"Drama, Romance","Director:Emily Moss Wilson| Stars:Katie Stevens, Victor Rasuk, Monica Garcia Bradley, Bobbie Eakes"
1773,Piso apo tis thimonies,2022,7.6,,156.0,156.0,Drama,"Director:Asimina Proedrou| Stars:Stathis Stamoulakatos, Eleni Ouzounidou, Evgenia Lavda, Christos Kontogeorgis"
1774,El vasco,2022,5.3,,46.0,46.0,Comedy,"Director:Jabi Elortegi| Stars:Joseba Usabiaga, Eduardo Blanco, Inés Efron, Itziar Aizpuru"
1775,A Man,2022,7.1,,132.0,132.0,"Drama, Mystery, Romance","Director:Kei Ishikawa| Stars:Satoshi Tsumabuki, Sakura Ando, Masataka Kubota, Nana Seino"
1776,Biyak,2022,5.4,,138.0,138.0,Drama,"Director:Joel Lamangan| Stars:Quinn Carrillo, Angelica Cervantes, Albie Casiño, Vance Larena"
1777,Eradication,2022,4.1,,198.0,198.0,"Horror, Thriller","Director:Daniel Byers| Stars:Harry Aspinwall, Anita Abdinezhad, Christian Masters, Ross Cowan"
1778,Guitar Lessons,2022,9.0,,84.0,84.0,"Comedy, Drama","Director:Aaron James| Stars:Roseanne Supernault, Aaron James, Corb Lund, Marie Zydek"
1779,Poran,2022,7.5,,1354.0,1354.0,"Crime, Drama, Mystery","Director:Raihan Rafi| Stars:Pranto Biswas, Saruar Abedin, Hasbi Islam Arpon, Ashu Ytbr"
1780,Not Out,2022,8.8,,14.0,14.0,Drama,"Director:Jeffrey Goldberg| Stars:Mark Bennington, T.J. Bhanu, Natasha D'Souza, Ishan Goldberg"
1781,Hot Take: The Depp/Heard Trial,2022,3.2,,230.0,230.0,Drama,"Director:Sara Lohman| Stars:Mark Hapka, Megan Davis, Melissa Marty, Mary Carrig"
1782,Szia Életem!,2022,6.6,,845.0,845.0,Comedy,"Directors:Gábor Rohonyi, Csaba Vékes| Stars:Szabolcs Thuróczy, Mór Pásztor-Várady, Juli Básti, Ferenc Elek"
1783,Encanto Sing-Along,2022,7.6,,100.0,100.0,Animation,"Stars:Adassa, Stephanie Beatriz, María Cecilia Botero, Mauro Castillo"
1784,Don't Blame Karma!,2022,4.6,,765.0,765.0,"Comedy, Romance","Director:Elisa Miller| Stars:Gil Cerezo, Miriam Chi Chim, Aislinn Derbez, Meteora Fontana"
1785,Leonor Will Never Die,2022,6.7,72.0,395.0,395.0,"Action, Comedy, Drama","Director:Martika Ramirez Escobar| Stars:Sheila Francisco, Bong Cabrera, Rocky Salumbides, Anthony Falcon"
1786,H4Z4RD,2022,6.6,,254.0,254.0,"Action, Comedy","Director:Jonas Govaerts| Stars:Frank Lammers, Gene Bervoets, Tom Vermeir, Monic Hendrickx"
1787,Strong Enough,2022,7.4,,14.0,14.0,"Drama, Sport","Director:John Foss| Stars:Ashley Jerue, Demetrius Grosse, Jake Stormoen, Kim Rhodes"
1788,Une femme de notre temps,2022,5.3,,48.0,48.0,Drama,"Director:Jean-Paul Civeyrac| Stars:Sophie Marceau, Johan Heldenbergh, Cristina Flutur, Héloïse Bousquet"
1789,Le marchand de sable,2022,6.2,,9.0,9.0,Drama,"Director:Steve Achiepo| Stars:Moussa Mansaly, Aïssa Maïga, Ophélie Bau, Benoît Magimel"
1790,Sith Wars: Episode II - Legacy of the Sith,2022,8.5,,212.0,212.0,"Action, Fantasy, Sci-Fi","Director:Rui Constantino| Stars:Rui Miguel Almeida, Miguel Sousa Alves, Caleb Angel, Ribeiro Antunes"
1791,Runner,II2022,5.8,,48.0,48.0,Drama,"Director:Marian Mathias| Stars:Gene Jones, Hannah Schiller, Jonathan Erickson Eisley, Darren Houle"
1792,Mia and Me: The Hero of Centopia,2022,5.8,,565.0,565.0,"Animation, Adventure, Family","Director:Adam Gunn| Stars:Margot Nuccetelli, Dave Willetts, Vivien Battley, James Dyke"
1793,Prancer: A Christmas Tale,2022,6.1,,243.0,243.0,"Drama, Family, Fantasy","Director:Phil Hawkins| Stars:James Cromwell, Darcey Ewart, Sarah-Jane Potts, Aaron McCusker"
1794,Give Me Pity!,2022,6.8,,46.0,46.0,"Comedy, Musical, Thriller","Director:Amanda Kramer| Stars:Cricket Arrison, M. Diesel, Reshma Gajjar, Tess Hewlett"
1795,Darklands,2022,7.3,,89.0,89.0,Thriller,"Director:Scott Major| Stars:Nadine Garner, Samantha Tolj, Damian Walshe-Howling, Brett Cousins"
1796,Come Back Home,2022,5.8,,91.0,91.0,"Adventure, Drama, Thriller","Director:Chi-Leung Law| Stars:Donnie Yen, Cecilia Han, Bing Jia, Xu Tang"
1797,Crushed,I2022,4.9,,112.0,112.0,"Comedy, Romance","Director:Niki Koss| Stars:Tyler Adkins, Valerie Azlynn, Matty Cardarople, Nicholas Alexander Chavez"
1798,Drawn Into the Night,2022,4.4,,29.0,29.0,Thriller,"Director:Bill McAdams Jr.| Stars:Augie Duke, Jessica Sonneborn, Michael McLafferty, Paulie Rojas"
1799,Diorama,2022,5.3,,352.0,352.0,Romance,"Director:Tuva Novotny| Stars:Claes Bang, David Dencik, Gustav Lindh, Sverrir Gudnason"
1800,8 años,2022,4.7,,51.0,51.0,"Drama, Romance","Director:Jd Alcazar| Stars:María Isabel Díaz Lago, Isabel Torres, Natalia Rodríguez, Sergio Momo"
1801,Garuda,2022,7.9,,36.0,36.0,Drama,"Director:Dhanakumar| Stars:Raghu Dixit, Kamna Jethmalani, Srinagar Kitty, Adi Lokesh"
1802,Family Squares,2022,5.6,54.0,212.0,212.0,"Comedy, Drama","Director:Stephanie Laing| Stars:Zoe Chao, Nate Corddry, Ann Dowd, Elsie Fisher"
1803,White Paradise,2022,6.6,,92.0,92.0,"Drama, Thriller","Director:Guillaume Renusson| Stars:Denis Ménochet, Zar Amir-Ebrahimi, Victoire Du Bois, Oscar Copp"
1804,La traversée,2022,5.6,,236.0,236.0,Comedy,"Director:Varante Soudjian| Stars:Alban Ivanov, Lucien Jean-Baptiste, Audrey Pirault, Moncef Farfar"
1805,Sophia,II2022,6.0,,126.0,126.0,"Drama, History, Romance","Director:Eduart Grishaj| Stars:Rozafa Celaj, Mateo Curri, Agron Dizdari, Vahid Dzankovic"
1806,The Virgin of Highland Park,2022,,,,,"Comedy, Drama","Director:Sonia Sebastián| Stars:Penelope Ann Miller, Jamie-Lynn Sigler, Dermot Mulroney, Jeremy Maguire"
1807,Teasing Master Takagi-San: The Movie,2022,7.8,,316.0,316.0,"Animation, Comedy, Romance","Director:Hiroaki Akagi| Stars:Rie Takahashi, Yûki Kaji, Konomi Kohara, Mao Ichimichi"
1808,Deep Woods,2022,7.2,,43.0,43.0,Thriller,"Director:Steve Laughlin| Stars:Tony Denison, Eddie Spears, Jilon VanOver, Jon Proudstar"
1809,La jauría,2022,6.8,,234.0,234.0,Drama,"Director:Andrés Ramírez Pulido| Stars:Jhojan Estiven Jimenez, Maicol Andrés Jimenez, Miguel Viera, Diego Rincon"
1810,Deinfluencer,2022,6.0,,164.0,164.0,"Horror, Thriller","Director:Jamie Bailey| Stars:Simon Phillips, Jason Sedlar, Anne-Carolyne Binette, Caylin Turner"
1811,Golden Delicious,2022,8.0,,52.0,52.0,"Drama, Romance, Sport","Director:Jason Karman| Stars:Cardi Wong, Chris Carson, Parmiss Sehat, Ryan Mah"
1812,Kingdom II: Harukanaru Daichi e,2022,6.6,,268.0,268.0,"Action, Adventure, History","Director:Shinsuke Sato| Stars:Kento Yamazaki, Ryô Yoshizawa, Kanna Hashimoto, Nana Seino"
1813,Sri Asih,2022,7.3,,616.0,616.0,"Action, Adventure, Drama","Director:Upi Avianto| Stars:Pevita Pearce, Ario Bayu, Christine Hakim, Jefri Nichol"
1814,Ultimate Oppa,2022,6.7,,56.0,56.0,"Comedy, Romance","Director:Hwang In-roe| Stars:Bela Padilla, Kim Gun-woo, Jasper Cho, Baek Soo-min"
1815,Shady Grove,2022,4.3,,135.0,135.0,"Horror, Thriller","Director:Dale Resteghini| Stars:Victoria Baldesarra, Sydney Morgan, Todd Anthony, Juhahn Jones"
1816,Les têtes givrées,2022,7.3,,17.0,17.0,,"Director:Stéphane Cazes| Stars:Clovis Cornillac, Claudia Tagbo, Maissa Diawara, Louis Durant"
1817,Doblado,2022,5.6,,148.0,148.0,Drama,"Director:GB Sampedro| Stars:Katrina Dovey, Josef Elizalde, Denise Esteban, Mark Anthony Fernandez"
1818,Carol of the Bells,2022,8.0,,420.0,420.0,"Drama, History","Director:Olesya Morgunets| Stars:Janina Rudenska, Joanna Opozda, Andrey Isaenko, Andrey Mostrenko"
1819,Moonlight Butterfly,2022,5.8,,226.0,226.0,Drama,"Director:Joel Lamangan| Stars:Christine Bermas, Kit Thompson, Albie Casiño, Tanya Gomez"
1820,Chien Blanc,2022,6.4,,73.0,73.0,Drama,"Director:Anaïs Barbeau-Lavalette| Stars:K.C. Collins, Gillian Doria, Hasani Freeman, Vincent Hoss-Desmarais"
1821,In Our Prime,2022,6.7,,644.0,644.0,Drama,"Director:Dong-hoon Park| Stars:Park Hae-joon, Dong-hwi Kim, Choi Min-sik, Byeong-eun Park"
1822,Den store stilhed,2022,7.9,,65.0,65.0,Drama,"Director:Katrine Brocks| Stars:Kristine Kujath Thorp, Elliott Crosset Hove, Karen-Lise Mynster, Petrine Agger"
1823,The Stranger,IX) (2022,6.7,,67.0,67.0,Horror,"Directors:Mike Clarke, Paul Gerrard| Stars:Damien Ashley, Jennifer K Preston, Isabella Percival, Jake Francis"
1824,Quest for Love,2022,7.4,,27.0,27.0,"Adventure, Drama, Romance","Director:Brian Brough| Stars:Jake Stormoen, Eva Hamilton, Jonny Swenson, Gabe Casdorph"
1825,Cet été-là,2022,5.9,,37.0,37.0,"Comedy, Drama","Director:Éric Lartigau| Stars:Rose Pou-Pellicer, Juliette Havelange, Marina Foïs, Gael García Bernal"
1826,Ante Sundharaniki,2022,7.6,,7370.0,7370.0,"Comedy, Romance","Director:Vivek Athreya| Stars:Nani, Nazriya Nazim, V.K. Naresh, Azhagam Perumal"
1827,Where Butterflies Don't Fly,2022,6.9,,108.0,108.0,"Adventure, Drama","Director:Roman Nemec| Stars:Daniel Krejcík, Jirí Vojta, Jakub Krejca, Jaroslav Dusek"
1828,Ashkal,2022,6.2,,121.0,121.0,"Crime, Drama, Thriller","Director:Youssef Chebbi| Stars:Fatma Oussaifi, Mohamed Grayaâ, Rami Harrabi, Hichem Riahi"
1829,Hanau (Deutschland im Winter - Part 1),2022,2.3,,125.0,125.0,Drama,"Director:Uwe Boll| Stars:Steffen Mennekes, Radost Bokel, Imad Mardnli, Tito Uysal"
1830,The Art of Passion,2022,4.9,,112.0,112.0,"Drama, Romance, Thriller","Director:Christie Will Wolf| Stars:Victor Alfieri, Katie Reese, Jessie Camacho, Gregg Weiner"
1831,Libélulas,2022,5.4,,116.0,116.0,Drama,"Director:Luc Knowles| Stars:Aramis Baglivi, Olivia Baglivi, Rakel Brel, Noemí Climent"
1832,Tomorrow Morning,2022,6.9,,44.0,44.0,Musical,"Director:Nick Winston| Stars:Joan Collins, Samantha Barks, Omid Djalili, Harriet Thorpe"
1833,Treason,2022,,,,,"Action, Drama, Crime","Director:Bryan 'Eyce' Leonard| Stars:Bryan 'Eyce' Leonard, Jerome Sho Flacco Berry, Dallas, DJ Dirty Di"
1834,The Artifice Girl,2022,7.7,,30.0,30.0,"Mystery, Sci-Fi, Thriller","Director:Franklin Ritch| Stars:Tatum Matthews, Lance Henriksen, Sinda Nichols, David Girard"
1835,A Stage of Twilight,2022,,,,,Drama,"Director:Sarah T Schwab| Stars:Karen Allen, William Sadler, Alfredo Narciso, Alexander Flores"
1836,The Siege of Robin Hood,2022,2.7,,394.0,394.0,Action,"Director:Paul Allica| Stars:Paul Allica, Kahli Williams, Dave Beamish, Keanu Gonzalez"
1837,The Last 10 Years,2022,6.8,,630.0,630.0,Drama,"Director:Michihito Fujii| Stars:Nana Komatsu, Kentarô Sakaguchi, Yûki Yamada, Nao Honda"
1838,Where Life Begins,2022,6.4,,64.0,64.0,Drama,"Director:Stéphane Freiss| Stars:Lou de Laâge, Riccardo Scamarcio, Pierre-Henry Salfati, Astrid Meloni"
1839,FIR,2022,6.9,,4428.0,4428.0,"Action, Thriller","Director:Manu Anand| Stars:Vishnu Vishal, Manjima Mohan, Gautham Vasudev Menon, Reba Monica John"
1840,Togo,2022,5.3,,586.0,586.0,"Crime, Drama, Thriller","Director:Israel Adrián Caetano| Stars:Diego Alonso, Catalina Arrillaga, Camille Cote, Yumarie Morales"
1841,Swindler Seduction,2022,5.7,,130.0,130.0,"Drama, Thriller","Director:Jonathan Wright| Stars:Colton Haynes, Gabrielle Graham, Tanisha Thammavongsa, Megan Hutchings"
1842,Love You Anyway,2022,5.7,,128.0,128.0,Drama,"Director:Anna Matz| Stars:Reign Edwards, Charlie Gillespie, Gillian White, Akira Akbar"
1843,Diamond in the Rough,2022,8.0,,71.0,71.0,Comedy,"Director:Jeannette Godoy| Stars:Natasha Behnam, Samantha Boscarino, Caitlin Carver, Andy Cohen"
1844,Babe Beach,2022,3.3,,30.0,30.0,Comedy,"Director:Cagney Larkin| Stars:Daniel 'Skritt' McLemore, Amery Miller, Holli Armstrong, Wayne Bailey"
1845,Resisting Roots,2022,5.4,,265.0,265.0,"Drama, Romance","Director:Louise Alston| Stars:Elizabeth Posey, Lou Ferrigno Jr., Kim Sandwich, Jennifer Bowles"
1846,Killroy Was Here,2022,7.1,,50.0,50.0,"Comedy, Horror","Director:Kevin Smith| Stars:Ryan O'Nan, Harley Quinn Smith, Jason Mewes, Azita Ghanizada"
1847,En roue libre,2022,6.2,,370.0,370.0,Comedy,"Director:Didier Barcelo| Stars:Marina Foïs, Benjamin Voisin, Jean-Charles Clichet, Albert Delpy"
1848,Curse of the Re-Animator,2022,5.8,,41.0,41.0,"Horror, Sci-Fi","Director:William Butler| Stars:Christina Hélène Braa, Rachel Braun, Jeffrey Byron, Josh Cole"
1849,Will-o'-the-Wisp,2022,6.2,,398.0,398.0,"Comedy, Fantasy, Musical","Director:João Pedro Rodrigues| Stars:Mauro Costa, André Cabral, Joel Branco, Oceano Cruz"
1850,A Nashville Country Christmas,2022,7.6,,73.0,73.0,"Comedy, Drama, Family","Director:Ashley Williams| Stars:Tanya Tucker, Keith Carradine, Ana Ortiz, Clayton Cooper"
1851,Dos más dos,2022,4.8,,90.0,90.0,Comedy,"Director:Alfonso Pineda Ulloa| Stars:Adriana Louvier, Arath de la Torre, Tessa Ia, Luis Ernesto Franco"
1852,Comedy Queen,2022,6.9,,285.0,285.0,Drama,"Director:Sanna Lenken| Stars:Sigrid Johnson, Jasmin Ashkani, Tyra Askerlund, Nick Basiri"
1853,Hill of Vision,2022,6.2,,44.0,44.0,"Biography, Drama","Director:Roberto Faenza| Stars:Laura Haddock, Edward Holcroft, Elisa Lasowski, Francesco Montanari"
1854,The Girl on a Bulldozer,2022,6.4,,353.0,353.0,"Drama, Mystery","Director:Ri-Woong Park| Stars:Kim Hye-yoon, Hyuk-kwon Park, You Chae-Eun, Kang Cho-won"
1855,Two and One,2022,7.6,,69.0,69.0,Drama,"Director:Ivan Andrew Payawal| Stars:Miggy Jimenez, Cedrick Juan, Paolo Pangilinan, Raquel Monteza"
1856,Men of Plastic,2022,6.6,,91.0,91.0,"Comedy, Crime, Drama","Director:Jin-soon Im| Stars:Ma Dong-seok, Jung Kyung-ho, Na-ra Oh"
1857,Great Yarmouth: Provisional Figures,2022,6.1,,35.0,35.0,Drama,"Director:Marco Martins| Stars:Beatriz Batarda, Nuno Lopes, Kris Hitchen, Romeu Runa"
1858,Follower,2022,3.3,,235.0,235.0,"Horror, Thriller","Director:James Rich| Stars:Revell Carpenter, Molly Leach, Gigi James, Jonathan Jennings"
1859,Follow Her,2022,6.4,,122.0,122.0,Thriller,"Director:Sylvia Caminer| Stars:Dani Barker, Luke Cook, Eliana Jones, Mark Moses"
1860,Christmas on Repeat,2022,5.5,,161.0,161.0,"Comedy, Drama, Romance","Director:Lindsay Hartley| Stars:Jennifer Taylor, Gary Poux, Matthew Lawrence, Julia Terranova"
1861,Bid for Love,2022,5.2,,116.0,116.0,Drama,"Director:Arthur Muhammad| Stars:Dawn Halfkenny, Blue Kimble, Adrian Lockett, Tami Roman"
1862,Soof 3,2022,6.7,,305.0,305.0,Comedy,"Director:Anne de Clercq| Stars:Lies Visschedijk, Fedja van Huêt, Anneke Blok, Roos Dickmann"
1863,Autumn Beat,2022,7.1,,738.0,738.0,"Drama, Music","Director:Antonio Dikele Distefano| Stars:Hamed Seydou, Abby 6ix, Guè Pequeno, Ernia"
1864,15 Ways to Kill Your Neighbour,2022,6.1,,337.0,337.0,Comedy,"Director:Santiago Mitre| Stars:Daniel Hendler, Vimala Pons, Sergi López, Melvil Poupaud"
1865,Frost,I2022,5.7,,222.0,222.0,"Adventure, Thriller","Director:Brandon Slagle| Stars:Devanny Pinn, Vernon Wells, Venus DeMilo Thomas, Shadow"
1866,Padavettu,2022,7.1,,2736.0,2736.0,"Action, Drama, Thriller","Director:Liju Krishna| Stars:Nivin Pauly, Aditi Balan, Shammi Thilakan, Shine Tom Chacko"
1867,Ballabhpurer Roopkotha,2022,8.3,,917.0,917.0,"Comedy, Horror","Director:Anirban Bhattacharya| Stars:Satyam Bhattacharya, Surangana Banerjee, Debraj Bhattacharya, Shyamal Chakraborty"
