,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
0,Star Wars: Episode VIII - The Last Jedi,2017,6.9,84.0,638768.0,620181382.0,"Action, Adventure, Fantasy","Director:Rian Johnson| Stars:Daisy Ridley, John Boyega, Mark Hamill, Carrie Fisher"
1,Beauty and the Beast,2017,7.1,65.0,314335.0,504014165.0,"Adventure, Family, Fantasy","Director:Bill Condon| Stars:Emma Watson, Dan Stevens, Luke Evans, Josh Gad"
2,Wonder Woman,2017,7.4,76.0,665175.0,412563408.0,"Action, Adventure, Fantasy","Director:Patty Jenkins| Stars:Gal Gadot, Chris Pine, Robin Wright, Lucy Davis"
3,Jumanji: Welcome to the Jungle,2017,6.9,58.0,388448.0,404515480.0,"Action, Adventure, Comedy","Director:Jake Kasdan| Stars:Dwayne Johnson, Karen Gillan, Kevin Hart, Jack Black"
4,Guardians of the Galaxy Vol. 2,2017,7.6,67.0,690560.0,389813101.0,"Action, Adventure, Comedy","Director:James Gunn| Stars:Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel"
5,Spider-Man: Homecoming,2017,7.4,73.0,666001.0,334201140.0,"Action, Adventure, Sci-Fi","Director:Jon Watts| Stars:Tom Holland, Michael Keaton, Robert Downey Jr., Marisa Tomei"
6,It,2017,7.3,69.0,557549.0,327481748.0,Horror,"Director:Andy Muschietti| Stars:Bill Skarsgård, Jaeden Martell, Finn Wolfhard, Sophia Lillis"
7,Thor: Ragnarok,2017,7.9,74.0,761511.0,315058289.0,"Action, Adventure, Comedy","Director:Taika Waititi| Stars:Chris Hemsworth, Tom Hiddleston, Cate Blanchett, Mark Ruffalo"
8,Despicable Me 3,2017,6.2,49.0,139416.0,264624300.0,"Animation, Adventure, Comedy","Directors:Kyle Balda, Pierre Coffin, Eric Guillon| Stars:Steve Carell, Kristen Wiig, Trey Parker, Miranda Cosgrove"
9,Justice League,2017,6.1,45.0,457569.0,229024295.0,"Action, Adventure, Fantasy","Director:Zack Snyder| Stars:Ben Affleck, Gal Gadot, Jason Momoa, Ezra Miller"
10,Logan,2017,8.1,77.0,772610.0,226277068.0,"Action, Drama, Sci-Fi","Director:James Mangold| Stars:Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook"
11,The Fate of the Furious,2017,6.6,56.0,236079.0,226008385.0,"Action, Crime, Thriller","Director:F. Gary Gray| Stars:Vin Diesel, Jason Statham, Dwayne Johnson, Michelle Rodriguez"
12,Coco,2017,8.4,81.0,518045.0,209726015.0,"Animation, Adventure, Comedy","Directors:Lee Unkrich, Adrian Molina| Stars:Anthony Gonzalez, Gael García Bernal, Benjamin Bratt, Alanna Ubach"
13,Dunkirk,2017,7.8,94.0,669453.0,188373161.0,"Action, Drama, History","Director:Christopher Nolan| Stars:Fionn Whitehead, Barry Keoghan, Mark Rylance, Tom Hardy"
14,Get Out,2017,7.7,85.0,624249.0,176040665.0,"Horror, Mystery, Thriller","Director:Jordan Peele| Stars:Daniel Kaluuya, Allison Williams, Bradley Whitford, Catherine Keener"
15,The Lego Batman Movie,2017,7.3,75.0,155534.0,175750384.0,"Animation, Action, Adventure","Director:Chris McKay| Stars:Will Arnett, Michael Cera, Rosario Dawson, Ralph Fiennes"
16,The Boss Baby,2017,6.3,50.0,130368.0,175003033.0,"Animation, Adventure, Comedy","Director:Tom McGrath| Stars:Alec Baldwin, Steve Buscemi, Jimmy Kimmel, Lisa Kudrow"
17,The Greatest Showman,2017,7.5,48.0,287256.0,174340174.0,"Biography, Drama, Musical","Director:Michael Gracey| Stars:Hugh Jackman, Michelle Williams, Zac Efron, Zendaya"
18,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.5,39.0,317873.0,172558876.0,"Action, Adventure, Fantasy","Directors:Joachim Rønning, Espen Sandberg| Stars:Johnny Depp, Geoffrey Rush, Javier Bardem, Orlando Bloom"
19,Kong: Skull Island,2017,6.6,62.0,324395.0,168052812.0,"Action, Adventure, Fantasy","Director:Jordan Vogt-Roberts| Stars:Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly"
20,Cars 3,2017,6.7,59.0,104543.0,152901115.0,"Animation, Adventure, Comedy","Director:Brian Fee| Stars:Owen Wilson, Cristela Alonzo, Chris Cooper, Nathan Fillion"
21,War for the Planet of the Apes,2017,7.4,82.0,261890.0,146880162.0,"Action, Adventure, Drama","Director:Matt Reeves| Stars:Andy Serkis, Woody Harrelson, Steve Zahn, Karin Konoval"
22,Wonder,2017,7.9,66.0,167515.0,132422809.0,"Drama, Family","Director:Stephen Chbosky| Stars:Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts"
23,Transformers: The Last Knight,2017,5.2,27.0,155279.0,130168683.0,"Action, Adventure, Sci-Fi","Director:Michael Bay| Stars:Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock"
24,Girls Trip,2017,6.2,71.0,38493.0,115171585.0,"Adventure, Comedy, Drama","Director:Malcolm D. Lee| Stars:Regina Hall, Queen Latifah, Jada Pinkett Smith, Tiffany Haddish"
25,Fifty Shades Darker,2017,4.6,33.0,104806.0,114376885.0,"Drama, Romance, Thriller","Director:James Foley| Stars:Dakota Johnson, Jamie Dornan, Eric Johnson, Eloise Mumford"
26,The Upside,2017,7.0,46.0,57860.0,108252517.0,"Comedy, Drama","Director:Neil Burger| Stars:Kevin Hart, Bryan Cranston, Nicole Kidman, Aja Naomi King"
27,Baby Driver,2017,7.6,86.0,551080.0,107825862.0,"Action, Crime, Drama","Director:Edgar Wright| Stars:Ansel Elgort, Jon Bernthal, Jon Hamm, Eiza González"
28,Pitch Perfect 3,2017,5.8,40.0,66159.0,104897530.0,"Comedy, Music","Director:Trish Sie| Stars:Anna Kendrick, Rebel Wilson, Brittany Snow, Anna Camp"
29,Daddy's Home 2,2017,6.0,30.0,76591.0,104029443.0,Comedy,"Director:Sean Anders| Stars:Will Ferrell, Mark Wahlberg, Mel Gibson, John Lithgow"
30,Murder on the Orient Express,2017,6.5,52.0,264027.0,102826543.0,"Crime, Drama, Mystery","Director:Kenneth Branagh| Stars:Kenneth Branagh, Penélope Cruz, Willem Dafoe, Judi Dench"
31,Annabelle: Creation,2017,6.5,62.0,138144.0,102092201.0,"Horror, Mystery, Thriller","Director:David F. Sandberg| Stars:Anthony LaPaglia, Samara Lee, Miranda Otto, Brad Greenquist"
32,Kingsman: The Golden Circle,2017,6.7,44.0,334826.0,100234838.0,"Action, Adventure, Comedy","Director:Matthew Vaughn| Stars:Taron Egerton, Colin Firth, Mark Strong, Channing Tatum"
33,Blade Runner 2049,2017,8.0,81.0,585976.0,92054159.0,"Action, Drama, Mystery","Director:Denis Villeneuve| Stars:Harrison Ford, Ryan Gosling, Ana de Armas, Dave Bautista"
34,John Wick: Chapter 2,2017,7.4,75.0,440981.0,92029184.0,"Action, Crime, Thriller","Director:Chad Stahelski| Stars:Keanu Reeves, Riccardo Scamarcio, Ian McShane, Ruby Rose"
35,The Emoji Movie,2017,3.4,12.0,65989.0,86089513.0,"Animation, Adventure, Comedy","Director:Tony Leondis| Stars:T.J. Miller, James Corden, Anna Faris, Maya Rudolph"
36,Power Rangers,2017,5.9,44.0,109786.0,85364450.0,"Action, Adventure, Fantasy","Director:Dean Israelite| Stars:Dacre Montgomery, Naomi Scott, RJ Cyler, Ludi Lin"
37,Ferdinand,2017,6.7,58.0,58976.0,84410380.0,"Animation, Adventure, Comedy","Director:Carlos Saldanha| Stars:John Cena, Kate McKinnon, Bobby Cannavale, Jack Gore"
38,The Post,2017,7.2,83.0,154051.0,81903458.0,"Biography, Drama, History","Director:Steven Spielberg| Stars:Meryl Streep, Tom Hanks, Sarah Paulson, Bob Odenkirk"
39,The Mummy,2017,5.4,34.0,193516.0,80101125.0,"Action, Adventure, Fantasy","Director:Alex Kurtzman| Stars:Tom Cruise, Sofia Boutella, Annabelle Wallis, Russell Crowe"
40,The Hitman's Bodyguard,2017,6.9,47.0,234889.0,75468583.0,"Action, Comedy, Crime","Director:Patrick Hughes| Stars:Ryan Reynolds, Samuel L. Jackson, Gary Oldman, Elodie Yung"
41,Alien: Covenant,2017,6.4,65.0,285792.0,74262031.0,"Horror, Sci-Fi, Thriller","Director:Ridley Scott| Stars:Michael Fassbender, Katherine Waterston, Billy Crudup, Danny McBride"
42,Captain Underpants: The First Epic Movie,2017,6.2,69.0,29533.0,73921000.0,"Animation, Action, Adventure","Director:David Soren| Stars:Kevin Hart, Thomas Middleditch, Ed Helms, Nick Kroll"
43,A Bad Moms Christmas,2017,5.6,42.0,54169.0,72110659.0,Comedy,"Directors:Jon Lucas, Scott Moore| Stars:Mila Kunis, Kristen Bell, Kathryn Hahn, Jay Hernandez"
44,A Dog's Purpose,2017,7.2,43.0,74274.0,64508620.0,"Adventure, Comedy, Drama","Director:Lasse Hallström| Stars:Josh Gad, Dennis Quaid, Peggy Lipton, Bryce Gheisar"
45,The Shape of Water,2017,7.3,87.0,425772.0,63859435.0,"Drama, Fantasy, Romance","Director:Guillermo del Toro| Stars:Sally Hawkins, Octavia Spencer, Michael Shannon, Doug Jones"
46,The Lego Ninjago Movie,2017,6.0,55.0,27212.0,59281555.0,"Animation, Action, Adventure","Directors:Charlie Bean, Paul Fisher, Bob Logan| Stars:Jackie Chan, Dave Franco, Fred Armisen, Kumail Nanjiani"
47,Baywatch,2017,5.5,37.0,190415.0,58060186.0,"Action, Comedy, Crime","Director:Seth Gordon| Stars:Dwayne Johnson, Zac Efron, Alexandra Daddario, Priyanka Chopra Jonas"
48,The Shack,2017,6.2,32.0,37027.0,57386418.0,"Drama, Fantasy","Director:Stuart Hazeldine| Stars:Sam Worthington, Octavia Spencer, Tim McGraw, Radha Mitchell"
49,Darkest Hour,2017,7.4,75.0,205868.0,56468410.0,"Biography, Drama, War","Director:Joe Wright| Stars:Gary Oldman, Lily James, Kristin Scott Thomas, Ben Mendelsohn"
50,Happy Death Day,2017,6.6,58.0,147221.0,55683845.0,"Comedy, Horror, Mystery","Director:Christopher Landon| Stars:Jessica Rothe, Israel Broussard, Ruby Modine, Charles Aitken"
51,"Three Billboards Outside Ebbing, Missouri",2017,8.1,88.0,515567.0,54513740.0,"Comedy, Crime, Drama","Director:Martin McDonagh| Stars:Frances McDormand, Woody Harrelson, Sam Rockwell, Caleb Landry Jones"
52,Atomic Blonde,2017,6.7,63.0,197098.0,51687870.0,"Action, Thriller","Director:David Leitch| Stars:Charlize Theron, James McAvoy, John Goodman, Eddie Marsan"
53,American Made,2017,7.1,65.0,189572.0,51342000.0,"Action, Comedy, Crime","Director:Doug Liman| Stars:Tom Cruise, Domhnall Gleeson, Sarah Wright, Jesse Plemons"
54,Jai Lava Kusa,2017,6.8,,6166.0,51000000.0,"Action, Drama, Thriller","Director:K.S. Ravindra| Stars:N.T. Rama Rao Jr., Raashi Khanna, Nivetha Thomas, Ronit Roy"
55,The Dark Tower,2017,5.6,34.0,140630.0,50701325.0,"Action, Adventure, Fantasy","Director:Nikolaj Arcel| Stars:Idris Elba, Matthew McConaughey, Tom Taylor, Dennis Haysbert"
56,Lady Bird,2017,7.4,93.0,297429.0,48958273.0,"Comedy, Drama","Director:Greta Gerwig| Stars:Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges"
57,Boo 2! A Madea Halloween,2017,3.9,17.0,4944.0,47319572.0,"Comedy, Drama, Horror","Director:Tyler Perry| Stars:Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat"
58,Snatched,2017,4.6,45.0,36153.0,45825314.0,"Action, Adventure, Comedy","Director:Jonathan Levine| Stars:Amy Schumer, Goldie Hawn, Kim Caramele, Raven Goodwin"
59,Smurfs: The Lost Village,2017,6.0,40.0,22316.0,45020282.0,"Animation, Adventure, Comedy","Director:Kelly Asbury| Stars:Demi Lovato, Rainn Wilson, Joe Manganiello, Jack McBrayer"
60,Going in Style,2017,6.6,50.0,87152.0,45018541.0,"Comedy, Crime","Director:Zach Braff| Stars:Michael Caine, Alan Arkin, Ann-Margret, Matt Dillon"
61,All Eyez on Me,2017,5.8,38.0,23740.0,44922302.0,"Biography, Drama, Music","Director:Benny Boom| Stars:Demetrius Shipp Jr., Danai Gurira, Kat Graham, Annie Ilonzeh"
62,xXx: Return of Xander Cage,2017,5.2,42.0,93520.0,44898413.0,"Action, Adventure, Thriller","Director:D.J. Caruso| Stars:Vin Diesel, Donnie Yen, Deepika Padukone, Kris Wu"
63,47 Meters Down,2017,5.6,52.0,56784.0,44307193.0,"Adventure, Drama, Horror","Director:Johannes Roberts| Stars:Mandy Moore, Claire Holt, Matthew Modine, Chris Johnson"
64,The Big Sick,2017,7.5,86.0,137719.0,42873127.0,"Comedy, Drama, Romance","Director:Michael Showalter| Stars:Kumail Nanjiani, Zoe Kazan, Holly Hunter, Ray Romano"
65,Valerian and the City of a Thousand Planets,2017,6.4,51.0,184857.0,41189488.0,"Action, Adventure, Fantasy","Director:Luc Besson| Stars:Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna"
66,The Star,2017,6.2,42.0,8619.0,40852824.0,"Animation, Adventure, Comedy","Director:Timothy Reckart| Stars:Steven Yeun, Keegan-Michael Key, Aidy Bryant, Gina Rodriguez"
67,Ghost in the Shell,2017,6.3,52.0,218249.0,40563557.0,"Action, Crime, Drama","Director:Rupert Sanders| Stars:Scarlett Johansson, Pilou Asbæk, Takeshi Kitano, Juliette Binoche"
68,Paddington 2,2017,7.8,88.0,82305.0,40442052.0,"Adventure, Comedy, Family","Director:Paul King| Stars:Ben Whishaw, Hugh Grant, Hugh Bonneville, Sally Hawkins"
69,King Arthur: Legend of the Sword,2017,6.7,41.0,220626.0,39175066.0,"Action, Adventure, Drama","Director:Guy Ritchie| Stars:Charlie Hunnam, Astrid Bergès-Frisbey, Jude Law, Djimon Hounsou"
70,Jigsaw,2017,5.7,39.0,81822.0,38052832.0,"Crime, Horror, Mystery","Directors:Michael Spierig, Peter Spierig| Stars:Matt Passmore, Tobin Bell, Callum Keith Rennie, Hannah Emily Anderson"
71,American Assassin,2017,6.2,45.0,84565.0,36249674.0,"Action, Thriller","Director:Michael Cuesta| Stars:Dylan O'Brien, Michael Keaton, Sanaa Lathan, Taylor Kitsch"
72,The Foreigner,2017,7.0,55.0,116975.0,34393507.0,"Action, Thriller","Director:Martin Campbell| Stars:Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy"
73,"Everything, Everything",2017,6.3,52.0,40073.0,34000284.0,"Drama, Romance","Director:Stella Meghie| Stars:Amandla Stenberg, Nick Robinson, Anika Noni Rose, Ana de la Reguera"
74,Wind River,2017,7.7,73.0,257502.0,33800859.0,"Crime, Drama, Mystery","Director:Taylor Sheridan| Stars:Elizabeth Olsen, Jeremy Renner, Graham Greene, Kelsey Asbille"
75,Geostorm,2017,5.3,21.0,110640.0,33700160.0,"Action, Sci-Fi, Thriller","Director:Dean Devlin| Stars:Gerard Butler, Jim Sturgess, Abbie Cornish, Alexandra Maria Lara"
76,Fist Fight,2017,5.6,37.0,43601.0,32187017.0,Comedy,"Director:Richie Keen| Stars:Ice Cube, Charlie Day, Tracy Morgan, Christina Hendricks"
77,How to Be a Latin Lover,2017,6.0,54.0,16665.0,32088029.0,"Comedy, Drama","Director:Ken Marino| Stars:Eugenio Derbez, Salma Hayek, Raphael Alejandro, Rob Lowe"
78,Kidnap,2017,5.9,44.0,37771.0,30718107.0,"Action, Crime, Thriller","Director:Luis Prieto| Stars:Halle Berry, Sage Correa, Chris McGinn, Lew Temple"
79,The Mountain Between Us,2017,6.4,48.0,77062.0,30348555.0,"Drama, Thriller","Director:Hany Abu-Assad| Stars:Kate Winslet, Idris Elba, Beau Bridges, Dermot Mulroney"
80,Life,2017,6.6,54.0,235748.0,30234022.0,"Horror, Sci-Fi, Thriller","Director:Daniel Espinosa| Stars:Jake Gyllenhaal, Rebecca Ferguson, Ryan Reynolds, Hiroyuki Sanada"
81,"I, Tonya",2017,7.5,77.0,222323.0,30014539.0,"Biography, Comedy, Drama","Director:Craig Gillespie| Stars:Margot Robbie, Sebastian Stan, Allison Janney, Julianne Nicholson"
82,Hostiles,2017,7.2,65.0,88076.0,29819114.0,"Drama, Western","Director:Scott Cooper| Stars:Scott Shepherd, Rosamund Pike, Ava Cooper, Stella Cooper"
83,Molly's Game,2017,7.4,71.0,176241.0,28780744.0,"Biography, Crime, Drama","Director:Aaron Sorkin| Stars:Jessica Chastain, Idris Elba, Kevin Costner, Michael Cera"
84,The Nut Job 2: Nutty by Nature,2017,5.5,36.0,6851.0,28370522.0,"Animation, Adventure, Comedy","Director:Cal Brunker| Stars:Will Arnett, Maya Rudolph, Bobby Cannavale, Bobby Moynihan"
85,Rings,2017,4.5,25.0,41498.0,27793018.0,"Drama, Horror, Mystery","Director:F. Javier Gutiérrez| Stars:Matilda Anna Ingrid Lutz, Alex Roe, Johnny Galecki, Vincent D'Onofrio"
86,Logan Lucky,2017,7.0,78.0,153048.0,27780977.0,"Action, Comedy, Crime","Director:Steven Soderbergh| Stars:Channing Tatum, Adam Driver, Daniel Craig, Farrah Mackenzie"
87,Home Again,2017,5.8,41.0,33229.0,27020284.0,"Comedy, Drama, Romance","Director:Hallie Meyers-Shyer| Stars:Reese Witherspoon, Michael Sheen, Candice Bergen, Pico Alexander"
88,The House,2017,5.6,30.0,45278.0,25584504.0,"Comedy, Crime","Director:Andrew Jay Cohen| Stars:Will Ferrell, Amy Poehler, Ryan Simpkins, Jason Mantzoukas"
89,All the Money in the World,2017,6.8,72.0,86823.0,25106315.0,"Biography, Crime, Drama","Director:Ridley Scott| Stars:Michelle Williams, Christopher Plummer, Mark Wahlberg, Romain Duris"
90,Gifted,2017,7.6,60.0,119657.0,24801212.0,Drama,"Director:Marc Webb| Stars:Chris Evans, Mckenna Grace, Lindsay Duncan, Octavia Spencer"
91,Downsizing,2017,5.8,63.0,113680.0,24449754.0,"Drama, Fantasy, Sci-Fi","Director:Alexander Payne| Stars:Matt Damon, Christoph Waltz, Hong Chau, Kristen Wiig"
92,The Bye Bye Man,2017,4.3,37.0,24754.0,22377458.0,"Drama, Fantasy, Horror","Director:Stacy Title| Stars:Douglas Smith, Lucien Laviscount, Cressida Bonas, Michael Trucco"
93,Victoria & Abdul,2017,6.8,58.0,36623.0,22245070.0,"Biography, Comedy, Drama","Director:Stephen Frears| Stars:Judi Dench, Ali Fazal, Tim Pigott-Smith, Eddie Izzard"
94,Rough Night,2017,5.2,51.0,53319.0,22062200.0,Comedy,"Director:Lucia Aniello| Stars:Scarlett Johansson, Kate McKinnon, Zoë Kravitz, Ilana Glazer"
95,My Little Pony: The Movie,2017,6.1,39.0,7316.0,21885107.0,"Animation, Adventure, Comedy","Director:Jayson Thiessen| Stars:Emily Blunt, Kristin Chenoweth, Liev Schreiber, Michael Peña"
96,The Disaster Artist,2017,7.3,76.0,156503.0,21120616.0,"Biography, Comedy, Drama","Director:James Franco| Stars:James Franco, Dave Franco, Ari Graynor, Seth Rogen"
97,Phantom Thread,2017,7.4,90.0,135704.0,21023275.0,"Drama, Romance","Director:Paul Thomas Anderson| Stars:Vicky Krieps, Daniel Day-Lewis, Lesley Manville, Julie Vollono"
98,Sleepless,II2017,5.6,34.0,33086.0,20783704.0,"Action, Thriller","Director:Baran bo Odar| Stars:Jamie Foxx, Michelle Monaghan, Dermot Mulroney, Gabrielle Union"
99,Diary of a Wimpy Kid: The Long Haul,2017,4.3,39.0,9689.0,20638993.0,"Adventure, Comedy, Family","Director:David Bowers| Stars:Jason Drucker, Alicia Silverstone, Tom Everett Scott, Charlie Wright"
100,The Circle,2017,5.3,43.0,94469.0,20497844.0,"Drama, Sci-Fi, Thriller","Director:James Ponsoldt| Stars:Emma Watson, Tom Hanks, John Boyega, Ellar Coltrane"
101,Baahubali 2: The Conclusion,2017,8.2,,104353.0,20186659.0,"Action, Drama","Director:S.S. Rajamouli| Stars:Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia"
102,CHIPS,2017,6.0,28.0,48944.0,18600152.0,"Action, Comedy, Crime","Director:Dax Shepard| Stars:Michael Peña, Dax Shepard, Vincent D'Onofrio, Rosa Salazar"
103,Only the Brave,2017,7.6,72.0,71750.0,18340051.0,"Action, Biography, Drama","Director:Joseph Kosinski| Stars:Josh Brolin, Miles Teller, Jeff Bridges, Jennifer Connelly"
104,Call Me by Your Name,2017,7.8,94.0,280541.0,18095701.0,"Drama, Romance","Director:Luca Guadagnino| Stars:Timothée Chalamet, Armie Hammer, Michael Stuhlbarg, Amira Casar"
105,Mother!,2017,6.6,75.0,230943.0,17800004.0,"Drama, Horror, Mystery","Director:Darren Aronofsky| Stars:Jennifer Lawrence, Javier Bardem, Ed Harris, Michelle Pfeiffer"
106,Father Figures,2017,5.5,22.0,20232.0,17501244.0,"Comedy, Drama","Director:Lawrence Sher| Stars:Owen Wilson, Ed Helms, Glenn Close, Robert Mello"
107,The Zookeeper's Wife,2017,7.0,57.0,44260.0,17445186.0,"Biography, Drama, History","Director:Niki Caro| Stars:Jessica Chastain, Johan Heldenbergh, Daniel Brühl, Timothy Radford"
108,Chappaquiddick,2017,6.4,67.0,13858.0,17395520.0,"Biography, Drama, History","Director:John Curran| Stars:Jason Clarke, Kate Mara, Ed Helms, Bruce Dern"
109,The Glass Castle,2017,7.1,56.0,34643.0,17273059.0,"Biography, Drama","Director:Destin Daniel Cretton| Stars:Brie Larson, Woody Harrelson, Naomi Watts, Ella Anderson"
110,Flatliners,2017,5.2,27.0,48408.0,16866403.0,"Drama, Horror, Mystery","Director:Niels Arden Oplev| Stars:Elliot Page, Diego Luna, Nina Dobrev, James Norton"
111,Detroit,2017,7.3,77.0,54018.0,16790139.0,"Crime, Drama, History","Director:Kathryn Bigelow| Stars:John Boyega, Anthony Mackie, Algee Smith, Jacob Latimore"
112,The Case for Christ,2017,6.2,50.0,9450.0,14678714.0,"Biography, Drama","Director:Jon Gunn| Stars:Mike Vogel, Erika Christensen, Faye Dunaway, Frankie Faison"
113,Wish Upon,2017,5.0,32.0,21420.0,14301505.0,"Drama, Fantasy, Horror","Director:John R. Leonetti| Stars:Joey King, Ryan Phillippe, Ki Hong Lee, Mitchell Slaggert"
114,Borg vs. McEnroe,2017,6.9,63.0,32768.0,14113354.0,"Biography, Drama, Sport","Director:Janus Metz| Stars:Sverrir Gudnason, Shia LaBeouf, Stellan Skarsgård, Tuva Novotny"
115,It Comes at Night,2017,6.2,78.0,96435.0,13985117.0,"Drama, Horror, Mystery","Director:Trey Edward Shults| Stars:Joel Edgerton, Christopher Abbott, Carmen Ejogo, Riley Keough"
116,Megan Leavey,2017,7.1,66.0,24656.0,13406304.0,"Action, Biography, Drama","Director:Gabriela Cowperthwaite| Stars:Kate Mara, Ramón Rodríguez, Tom Felton, Bradley Whitford"
117,Battle of the Sexes,2017,6.7,73.0,56840.0,12638526.0,"Biography, Comedy, Drama","Directors:Jonathan Dayton, Valerie Faris| Stars:Emma Stone, Steve Carell, Andrea Riseborough, Sarah Silverman"
118,Before I Fall,2017,6.4,58.0,53848.0,12241072.0,"Drama, Fantasy, Mystery","Director:Ry Russo-Young| Stars:Zoey Deutch, Halston Sage, Cynthy Wu, Medalion Rahimi"
119,"Roman J. Israel, Esq.",2017,6.5,58.0,39555.0,11962712.0,"Crime, Drama, Thriller","Director:Dan Gilroy| Stars:Denzel Washington, Colin Farrell, Carmen Ejogo, Lynda Gravatt"
120,Unforgettable,I2017,5.1,45.0,16163.0,11274490.0,"Drama, Thriller","Director:Denise Di Novi| Stars:Rosario Dawson, Katherine Heigl, Geoff Stults, Isabella Kai"
121,The Beguiled,2017,6.3,77.0,58713.0,10576669.0,"Drama, Thriller, War","Director:Sofia Coppola| Stars:Nicole Kidman, Kirsten Dunst, Elle Fanning, Colin Farrell"
122,Marshall,2017,7.3,66.0,24980.0,10051659.0,"Biography, Crime, Drama","Director:Reginald Hudlin| Stars:Chadwick Boseman, Josh Gad, Kate Hudson, Sterling K. Brown"
123,The Wife,2017,7.2,77.0,40681.0,9601092.0,Drama,"Director:Björn Runge| Stars:Glenn Close, Jonathan Pryce, Max Irons, Christian Slater"
124,Thank You for Your Service,2017,6.6,68.0,14300.0,9467000.0,"Biography, Drama, War","Director:Jason Hall| Stars:Miles Teller, Beulah Koale, Joe Cole, Scott Haze"
125,The Death of Stalin,2017,7.2,88.0,105363.0,8041828.0,"Comedy, Drama, History","Director:Armando Iannucci| Stars:Steve Buscemi, Simon Russell Beale, Jeffrey Tambor, Andrea Riseborough"
126,The Space Between Us,2017,6.4,33.0,54003.0,7885294.0,"Drama, Romance, Sci-Fi","Director:Peter Chelsom| Stars:Gary Oldman, Asa Butterfield, Carla Gugino, Britt Robertson"
127,Let There Be Light,2017,4.4,,2938.0,7231896.0,Drama,"Director:Kevin Sorbo| Stars:Kevin Sorbo, Sam Sorbo, Daniel Roebuck, Donielle Artese"
128,Beatriz at Dinner,2017,6.0,68.0,10310.0,7115854.0,"Comedy, Drama","Director:Miguel Arteta| Stars:Salma Hayek, John Lithgow, Connie Britton, Jay Duplass"
129,Loving Vincent,2017,7.8,62.0,59299.0,6735118.0,"Animation, Drama, Mystery","Directors:Dorota Kobiela, Hugh Welchman| Stars:Douglas Booth, Jerome Flynn, Robert Gulaczyk, Helen McCrory"
130,The Snowman,2017,5.1,23.0,66518.0,6670765.0,"Crime, Drama, Thriller","Director:Tomas Alfredson| Stars:Michael Fassbender, Rebecca Ferguson, Charlotte Gainsbourg, Jonas Karlsson"
131,Same Kind of Different as Me,2017,6.6,47.0,8345.0,6423605.0,"Biography, Drama","Director:Michael Carney| Stars:Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight"
132,Just Getting Started,2017,4.5,21.0,7532.0,6069605.0,"Comedy, Crime","Director:Ron Shelton| Stars:Morgan Freeman, Tommy Lee Jones, Rene Russo, Joe Pantoliano"
133,Ezra,2017,6.6,,2886.0,6067195.0,"Horror, Mystery, Thriller","Director:Jay.k| Stars:Prithviraj Sukumaran, Priya Anand, Tovino Thomas, Sujith Shanker"
134,Fantastic Journey to Oz,2017,4.7,,331.0,5970922.0,"Animation, Adventure, Family","Directors:Fyodor Dmitriev, Darina Shmidt, Vladimir Toropchin| Stars:Konstantin Khabenskiy, Aleksandr Boyarskiy, Kate Bristol, Tyler Bunch"
135,The Florida Project,2017,7.6,92.0,117517.0,5904366.0,Drama,"Director:Sean Baker| Stars:Brooklynn Prince, Bria Vinaite, Willem Dafoe, Christopher Rivera"
136,All Saints,2017,6.2,63.0,1811.0,5802208.0,Drama,"Director:Steve Gomer| Stars:John Corbett, Cara Buono, Myles Moore, Barry Corbin"
137,Suburbicon,2017,5.8,42.0,45247.0,5775178.0,"Comedy, Crime, Drama","Director:George Clooney| Stars:Matt Damon, Julianne Moore, Oscar Isaac, Noah Jupe"
138,The Man Who Invented Christmas,2017,7.0,60.0,17345.0,5676486.0,"Biography, Comedy, Drama","Director:Bharat Nalluri| Stars:Dan Stevens, Mark Schrier, Patrick Joseph Byrnes, Miriam Margolyes"
139,Bitter Harvest,2017,5.9,34.0,4015.0,5657894.0,"Drama, History, Romance","Director:George Mendeluk| Stars:Max Irons, Samantha Barks, Terence Stamp, Barry Pepper"
140,Tiger Lives,2017,5.9,,30303.0,5560921.0,"Action, Adventure, Thriller","Directors:Ali Abbas Zafar, Musa Muhammed Olayinka| Stars:Salman Khan, Katrina Kaif, Anupriya Goenka, Kumud Mishra"
141,The Book of Henry,2017,6.6,31.0,28149.0,4219536.0,"Crime, Drama, Thriller","Director:Colin Trevorrow| Stars:Naomi Watts, Jaeden Martell, Jacob Tremblay, Sarah Silverman"
