,Movie_Name,Relese_Year,Rating_Score,Meta_Score,Total_Votes,Gross_USA,Movie_Genre,Director_Star
15,How to Train Your Dragon: The Hidden World,2019,7.4,71.0,133237.0,160799505.0,"Animation, Action, Adventure","Director:Dean DeBlois| Stars:Jay Baruchel, America Ferrera, F. Murray Abraham, Cate Blanchett"
16,1917,2019,8.2,78.0,602753.0,159227644.0,"Action, Drama, War","Director:Sam Mendes| Stars:Dean-Charles Chapman, George MacKay, Daniel Mays, Colin Firth"
17,The Secret Life of Pets 2,2019,6.4,55.0,63920.0,158874395.0,"Animation, Adventure, Comedy","Directors:Chris Renaud, Jonathan del Val| Stars:Patton Oswalt, Kevin Hart, Harrison Ford, Eric Stonestreet"
18,Pokémon: Detective Pikachu,2019,6.5,53.0,166882.0,144105346.0,"Action, Adventure, Comedy","Director:Rob Letterman| Stars:Ryan Reynolds, Justice Smith, Kathryn Newton, Bill Nighy"
19,Once Upon a Time in Hollywood,2019,7.6,83.0,755350.0,142502728.0,"Comedy, Drama","Director:Quentin Tarantino| Stars:Leonardo DiCaprio, Brad Pitt, Margot Robbie, Emile Hirsch"
20,Shazam!,2019,7.0,71.0,345638.0,140371656.0,"Action, Adventure, Comedy","Director:David F. Sandberg| Stars:Zachary Levi, Mark Strong, Asher Angel, Jack Dylan Grazer"
21,Ford v Ferrari,2019,8.1,81.0,403401.0,117624028.0,"Action, Biography, Drama","Director:James Mangold| Stars:Matt Damon, Christian Bale, Jon Bernthal, Caitríona Balfe"
22,Dumbo,2019,6.3,51.0,77853.0,114766307.0,"Adventure, Family, Fantasy","Director:Tim Burton| Stars:Colin Farrell, Michael Keaton, Danny DeVito, Eva Green"
23,Maleficent: Mistress of Evil,2019,6.6,43.0,108199.0,113929605.0,"Adventure, Family, Fantasy","Director:Joachim Rønning| Stars:Angelina Jolie, Elle Fanning, Harris Dickinson, Michelle Pfeiffer"
24,Glass,2019,6.6,43.0,248532.0,111048468.0,"Drama, Horror, Sci-Fi","Director:M. Night Shyamalan| Stars:James McAvoy, Bruce Willis, Samuel L. Jackson, Anya Taylor-Joy"
25,Godzilla: King of the Monsters,2019,6.0,48.0,186643.0,110500138.0,"Action, Adventure, Fantasy","Director:Michael Dougherty| Stars:Kyle Chandler, Vera Farmiga, Millie Bobby Brown, Ken Watanabe"
26,Little Women,2019,7.8,91.0,211817.0,108101214.0,"Drama, Romance","Director:Greta Gerwig| Stars:Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen"
27,The Lego Movie 2: The Second Part,2019,6.6,65.0,68973.0,105806508.0,"Animation, Action, Adventure","Director:Mike Mitchell| Stars:Chris Pratt, Elizabeth Banks, Will Arnett, Tiffany Haddish"
28,Hustlers,2019,6.3,79.0,102383.0,104963598.0,"Comedy, Crime, Drama","Director:Lorene Scafaria| Stars:Constance Wu, Jennifer Lopez, Julia Stiles, Mette Narrative"
29,The Addams Family,2019,5.8,46.0,41787.0,100044905.0,"Animation, Comedy, Family","Directors:Greg Tiernan, Conrad Vernon| Stars:Oscar Isaac, Charlize Theron, Chloë Grace Moretz, Finn Wolfhard"
30,Downton Abbey,2019,7.4,64.0,58158.0,96854135.0,"Drama, Romance","Director:Michael Engler| Stars:Stephen Campbell Moore, Michael Fox, Lesley Nicol, Sophie McShera"
31,Rocketman,2019,7.3,69.0,178688.0,96368160.0,"Biography, Drama, Musical","Director:Dexter Fletcher| Stars:Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard"
32,Alita: Battle Angel,2019,7.3,53.0,273689.0,85710210.0,"Action, Adventure, Sci-Fi","Director:Robert Rodriguez| Stars:Rosa Salazar, Christoph Waltz, Jennifer Connelly, Mahershala Ali"
33,Men in Black: International,2019,5.6,38.0,137282.0,80001807.0,"Action, Adventure, Comedy","Director:F. Gary Gray| Stars:Chris Hemsworth, Tessa Thompson, Kumail Nanjiani, Rebecca Ferguson"
34,Annabelle Comes Home,2019,5.9,53.0,78145.0,74152591.0,"Horror, Mystery, Thriller","Director:Gary Dauberman| Stars:Vera Farmiga, Patrick Wilson, Mckenna Grace, Madison Iseman"
35,Yesterday,II2019,6.8,55.0,156600.0,73286650.0,"Comedy, Fantasy, Music","Director:Danny Boyle| Stars:Himesh Patel, Lily James, Sophia Di Martino, Ellise Chappell"
36,Tyler Perry's a Madea Family Funeral,2019,4.6,39.0,4676.0,73257045.0,"Comedy, Drama","Director:Tyler Perry| Stars:Tyler Perry, Cassi Davis, Patrice Lovely, Mike Tyson"
37,Zombieland: Double Tap,2019,6.7,55.0,184119.0,73123082.0,"Action, Comedy, Horror","Director:Ruben Fleischer| Stars:Woody Harrelson, Jesse Eisenberg, Emma Stone, Abigail Breslin"
38,Good Boys,2019,6.7,,75808.0,69056735.0,"Adventure, Comedy","Director:Gene Stupnitsky| Stars:Jacob Tremblay, Keith L. Williams, Brady Noon, Molly Gordon"
39,Angel Has Fallen,2019,6.4,45.0,100694.0,69030436.0,"Action, Thriller","Director:Ric Roman Waugh| Stars:Gerard Butler, Frederick Schmidt, Danny Huston, Rocci Boy Williams"
40,Spies in Disguise,2019,6.8,54.0,51120.0,66757013.0,"Animation, Action, Adventure","Directors:Nick Bruno, Troy Quane| Stars:Rachel Brosnahan, Jarrett Bruno, Claire Crosby, Toru Uchikado"
41,X-Men: Dark Phoenix,2019,5.7,43.0,190931.0,65845974.0,"Action, Adventure, Sci-Fi","Director:Simon Kinberg| Stars:James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult"
42,Scary Stories to Tell in the Dark,2019,6.2,61.0,78769.0,62739086.0,"Adventure, Horror, Mystery","Director:André Øvredal| Stars:Zoe Margaret Colletti, Michael Garza, Gabriel Rush, Austin Abrams"
43,Terminator: Dark Fate,2019,6.2,54.0,181309.0,62253077.0,"Action, Adventure, Sci-Fi","Director:Tim Miller| Stars:Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes"
44,A Beautiful Day in the Neighborhood,2019,7.2,80.0,82430.0,61704055.0,"Biography, Drama","Director:Marielle Heller| Stars:Matthew Rhys, Tom Hanks, Chris Cooper, Susan Kelechi Watson"
45,Abominable,2019,7.0,61.0,39821.0,60716390.0,"Animation, Adventure, Comedy","Directors:Jill Culton, Todd Wilderman| Stars:Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo"
46,Dora and the Lost City of Gold,2019,6.1,63.0,31817.0,60477943.0,"Action, Adventure, Comedy","Director:James Bobin| Stars:Isabela Merced, Eugenio Derbez, Michael Peña, Eva Longoria"
47,Escape Room,2019,6.4,48.0,126358.0,57005601.0,"Action, Adventure, Horror","Director:Adam Robitel| Stars:Taylor Russell, Logan Miller, Jay Ellis, Tyler Labine"
48,Midway,2019,6.7,47.0,87871.0,56846802.0,"Action, Drama, History","Director:Roland Emmerich| Stars:Ed Skrein, Patrick Wilson, Woody Harrelson, Luke Evans"
49,The Curse of La Llorona,2019,5.2,41.0,51983.0,54733739.0,"Horror, Mystery, Thriller","Director:Michael Chaves| Stars:Linda Cardellini, Raymond Cruz, Patricia Velasquez, Marisol Ramirez"
50,Pet Sematary,2019,5.7,57.0,93667.0,54724696.0,"Horror, Mystery, Thriller","Directors:Kevin Kölsch, Dennis Widmyer| Stars:Jason Clarke, Amy Seimetz, John Lithgow, Jeté Laurence"
51,What Men Want,2019,5.3,49.0,28587.0,54611903.0,"Comedy, Fantasy, Romance","Director:Adam Shankman| Stars:Taraji P. Henson, Kristen Ledlow, Josh Brener, Kellan Lutz"
52,Parasite,2019,8.5,96.0,821443.0,53367844.0,"Drama, Thriller","Director:Bong Joon Ho| Stars:Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong, Choi Woo-sik"
53,Ad Astra,2019,6.5,80.0,240561.0,50188370.0,"Adventure, Drama, Mystery","Director:James Gray| Stars:Brad Pitt, Tommy Lee Jones, Ruth Negga, Donald Sutherland"
54,Isn't It Romantic,2019,5.9,60.0,71106.0,48791187.0,"Comedy, Fantasy, Musical","Director:Todd Strauss-Schulson| Stars:Rebel Wilson, Liam Hemsworth, Adam Devine, Priyanka Chopra Jonas"
55,Gemini Man,2019,5.7,38.0,115403.0,48546770.0,"Action, Adventure, Sci-Fi","Director:Ang Lee| Stars:Will Smith, Mary Elizabeth Winstead, Clive Owen, Benedict Wong"
56,Five Feet Apart,2019,7.2,53.0,70611.0,45729221.0,"Drama, Romance","Director:Justin Baldoni| Stars:Haley Lu Richardson, Cole Sprouse, Moises Arias, Kimberly Hebert Gregory"
57,Ma,2019,5.6,53.0,54879.0,45373120.0,"Horror, Mystery, Thriller","Director:Tate Taylor| Stars:Octavia Spencer, Diana Silvers, Juliette Lewis, McKaley Miller"
58,Wonder Park,2019,5.8,45.0,12172.0,45216793.0,"Animation, Adventure, Comedy","Director:Dylan Brown| Stars:Sofia Mali, Jennifer Garner, Ken Hudson Campbell, Kenan Thompson"
59,A Dog's Way Home,2019,6.7,50.0,18722.0,41952715.0,"Adventure, Drama, Family","Director:Charles Martin Smith| Stars:Ashley Judd, Jonah Hauer-King, Edward James Olmos, Alexandra Shipp"
60,The Angry Birds Movie 2,2019,6.4,60.0,31065.0,41657076.0,"Animation, Action, Adventure","Directors:Thurop Van Orman, John Rice| Stars:Jason Sudeikis, Josh Gad, Leslie Jones, Bill Hader"
61,Breakthrough,2019,6.2,46.0,10243.0,40713082.0,"Biography, Drama","Director:Roxann Dawson| Stars:Marcel Ruiz, Topher Grace, Sarah Constible, Dennis Haysbert"
62,Little,2019,5.5,49.0,13809.0,40673960.0,"Comedy, Fantasy, Romance","Director:Tina Gordon| Stars:Regina Hall, Issa Rae, Marsai Martin, Justin Hartley"
63,Crawl,2019,6.1,60.0,86567.0,39014193.0,"Action, Adventure, Horror","Director:Alexandre Aja| Stars:Kaya Scodelario, Barry Pepper, Morfydd Clark, Ross Anderson"
64,The Gentlemen,2019,7.8,51.0,348047.0,36471795.0,"Action, Comedy, Crime","Director:Guy Ritchie| Stars:Matthew McConaughey, Charlie Hunnam, Michelle Dockery, Jeremy Strong"
65,The Intruder,2019,5.6,39.0,18527.0,35419122.0,"Horror, Thriller","Director:Deon Taylor| Stars:Michael Ealy, Meagan Good, Dennis Quaid, Joseph Sikora"
66,The Hustle,2019,5.4,35.0,61479.0,35417038.0,"Comedy, Crime","Director:Chris Addison| Stars:Anne Hathaway, Rebel Wilson, Alex Sharp, Tim Blake Nelson"
67,Last Christmas,2019,6.5,50.0,82922.0,35150750.0,"Comedy, Drama, Fantasy","Director:Paul Feig| Stars:Madison Ingoldsby, Emma Thompson, Boris Isakovic, Lucy Miller"
68,Jojo Rabbit,2019,7.9,58.0,399032.0,33370906.0,"Comedy, Drama, War","Director:Taika Waititi| Stars:Roman Griffin Davis, Thomasin McKenzie, Scarlett Johansson, Taika Waititi"
69,Cold Pursuit,2019,6.2,57.0,71340.0,32138862.0,"Action, Comedy, Crime","Director:Hans Petter Moland| Stars:Liam Neeson, Laura Dern, Micheál Richardson, Michael Eklund"
70,Doctor Sleep,2019,7.3,59.0,197619.0,31581712.0,"Drama, Fantasy, Horror","Director:Mike Flanagan| Stars:Ewan McGregor, Rebecca Ferguson, Kyliegh Curran, Cliff Curtis"
71,Long Shot,2019,6.8,67.0,113307.0,30316271.0,"Comedy, Romance","Director:Jonathan Levine| Stars:Charlize Theron, Seth Rogen, June Diane Raphael, O'Shea Jackson Jr."
72,Child's Play,2019,5.7,48.0,53272.0,29208403.0,"Drama, Horror, Sci-Fi","Director:Lars Klevberg| Stars:Tim Matheson, Ben Daon, Zahra Anderson, Serge Jaswal"
73,Ready or Not,2019,6.8,64.0,157636.0,28714231.0,"Action, Comedy, Horror","Directors:Matt Bettinelli-Olpin, Tyler Gillett| Stars:Samara Weaving, Adam Brody, Mark O'Brien, Henry Czerny"
74,Happy Death Day 2U,2019,6.2,57.0,77277.0,28148130.0,"Comedy, Horror, Mystery","Director:Christopher Landon| Stars:Jessica Rothe, Israel Broussard, Phi Vu, Suraj Sharma"
75,Midsommar,2019,7.1,72.0,335209.0,27331977.0,"Drama, Horror, Mystery","Director:Ari Aster| Stars:Florence Pugh, Jack Reynor, Vilhelm Blomgren, William Jackson Harper"
76,Overcomer,2019,6.6,17.0,5143.0,26252768.0,"Drama, Family, Sport","Director:Alex Kendrick| Stars:Alex Kendrick, Priscilla C. Shirer, Cameron Arnett, Shari Rigby"
77,The Art of Racing in the Rain,2019,7.5,43.0,33145.0,25501224.0,"Comedy, Drama, Romance","Director:Simon Curtis| Stars:Kevin Costner, Milo Ventimiglia, Jackie Minns, Marcus Hondro"
78,Fighting with My Family,2019,7.1,68.0,82962.0,22958886.0,"Biography, Comedy, Drama","Director:Stephen Merchant| Stars:Dwayne Johnson, Lena Headey, Vince Vaughn, Florence Pugh"
79,A Dog's Journey,2019,7.4,43.0,25900.0,22782371.0,"Adventure, Comedy, Drama","Director:Gail Mancuso| Stars:Josh Gad, Dennis Quaid, Kathryn Prescott, Marg Helgenberger"
80,Booksmart,2019,7.1,84.0,122160.0,22680962.0,Comedy,"Director:Olivia Wilde| Stars:Kaitlyn Dever, Beanie Feldstein, Jessica Williams, Jason Sudeikis"
81,Stuber,2019,6.2,42.0,48644.0,22370452.0,"Action, Comedy, Crime","Director:Michael Dowse| Stars:Dave Bautista, Kumail Nanjiani, Mira Sorvino, Natalie Morales"
82,Black and Blue,2019,6.4,54.0,24645.0,22055313.0,"Action, Thriller","Director:Deon Taylor| Stars:Naomie Harris, Tyrese Gibson, Frank Grillo, Mike Colter"
83,Hellboy,2019,5.2,31.0,92349.0,21903748.0,"Action, Adventure, Fantasy","Director:Neil Marshall| Stars:David Harbour, Milla Jovovich, Ian McShane, Sasha Lane"
84,Shaft,2019,6.4,40.0,55015.0,21360215.0,"Action, Comedy, Crime","Director:Tim Story| Stars:Samuel L. Jackson, Jessie T. Usher, Richard Roundtree, Regina Hall"
85,47 Meters Down: Uncaged,2019,5.0,43.0,27383.0,21111972.0,"Adventure, Drama, Horror","Director:Johannes Roberts| Stars:Sophie Nélisse, Corinne Foxx, Brianne Tju, Sistine Rose Stallone"
86,UglyDolls,2019,5.1,39.0,7111.0,20150241.0,"Animation, Adventure, Comedy","Director:Kelly Asbury| Stars:Kelly Clarkson, Nick Jonas, Janelle Monáe, Blake Shelton"
87,Unplanned,2019,5.5,10.0,14168.0,18988743.0,"Biography, Drama","Directors:Chuck Konzelman, Cary Solomon| Stars:Ashley Bratcher, Brooks Ryan, Robia Scott, Jared Lotz"
88,Rambo: Last Blood,2019,6.1,26.0,101127.0,18872919.0,"Action, Crime, Thriller","Director:Adrian Grunberg| Stars:Sylvester Stallone, Paz Vega, Sergio Peris-Mencheta, Adriana Barraza"
89,Charlie's Angels,2019,4.9,52.0,75217.0,17803077.0,"Action, Adventure, Comedy","Director:Elizabeth Banks| Stars:Kristen Stewart, Naomi Scott, Ella Balinska, Elizabeth Banks"
90,Brightburn,2019,6.1,44.0,100534.0,17300439.0,"Drama, Horror, Mystery","Director:David Yarovesky| Stars:Elizabeth Banks, David Denman, Jackson A. Dunn, Abraham Clinkscales"
91,The Farewell,2019,7.5,89.0,66149.0,16877010.0,"Comedy, Drama","Director:Lulu Wang| Stars:Shuzhen Zhao, Awkwafina, X Mayo, Hong Lu"
92,The Kid Who Would Be King,2019,6.1,66.0,17472.0,16790790.0,"Action, Adventure, Family","Director:Joe Cornish| Stars:Louis Ashbourne Serkis, Denise Gough, Dean Chaumoo, Tom Taylor"
93,Missing Link,2019,6.7,68.0,27055.0,16649539.0,"Animation, Adventure, Comedy","Director:Chris Butler| Stars:Hugh Jackman, David Walliams, Stephen Fry, Matt Lucas"
94,Late Night,2019,6.5,70.0,38783.0,15499454.0,"Comedy, Drama","Director:Nisha Ganatra| Stars:Emma Thompson, Mindy Kaling, John Lithgow, Hugh Dancy"
95,Miss Bala,2019,5.8,41.0,11807.0,15006824.0,"Action, Crime, Drama","Director:Catherine Hardwicke| Stars:Gina Rodriguez, Thomas Dekker, Vivian Chan, Barbarella Pardo"
96,The Prodigy,2019,5.9,45.0,27065.0,14856291.0,"Fantasy, Horror, Mystery","Director:Nicholas McCarthy| Stars:Taylor Schilling, Jackson Robert Scott, Peter Mooney, Colm Feore"
97,Poms,2019,6.1,36.0,6574.0,13631124.0,"Comedy, Drama, Sport","Director:Zara Hayes| Stars:Diane Keaton, Jacki Weaver, Celia Weston, Alisha Boe"
98,The Peanut Butter Falcon,2019,7.6,70.0,92220.0,13122642.0,"Adventure, Comedy, Drama","Directors:Tyler Nilson, Michael Schwartz| Stars:Zack Gottsagen, Ann Pierce, Dakota Johnson, Bruce Dern"
99,After,2019,5.3,30.0,57691.0,12138565.0,"Drama, Romance","Director:Jenny Gage| Stars:Josephine Langford, Hero Fiennes Tiffin, Khadijha Red Thunder, Dylan Arnold"
100,The Kitchen,2019,5.6,35.0,21756.0,12049257.0,"Action, Crime, Drama","Director:Andrea Berloff| Stars:Melissa McCarthy, Tiffany Haddish, Elisabeth Moss, Domhnall Gleeson"
101,Blinded by the Light,2019,6.9,71.0,25696.0,11901145.0,"Comedy, Drama, Music","Director:Gurinder Chadha| Stars:Billy Barratt, Ronak Singh Chadha Berges, Viveik Kalra, Lee Barnett"
102,The Best of Enemies,2019,7.3,49.0,17728.0,10205616.0,"Biography, Drama, History","Director:Robin Bissell| Stars:Taraji P. Henson, Sam Rockwell, Babou Ceesay, Anne Heche"
103,No Manches Frida 2,2019,4.2,,1064.0,9270920.0,Comedy,"Director:Nacho G. Velilla| Stars:Martha Higareda, Omar Chaparro, Itatí Cantoral, Aarón Díaz"
104,"Where'd You Go, Bernadette",2019,6.5,51.0,22841.0,9198356.0,"Comedy, Drama","Director:Richard Linklater| Stars:Cate Blanchett, Billy Crudup, Emma Nelson, Kristen Wiig"
105,Serenity,2019,5.4,37.0,42385.0,8547045.0,"Drama, Mystery, Thriller","Director:Steven Knight| Stars:Matthew McConaughey, Anne Hathaway, Diane Lane, Jason Clarke"
106,Stranger in the Night,2019,4.2,,156.0,8487980.0,Thriller,"Director:Aaron Parpart| Stars:Daniela Munafo, CC King, Coco Rigbye, Kyler Campbell"
107,Weathering with You,2019,7.5,72.0,43607.0,7798743.0,"Animation, Drama, Fantasy","Director:Makoto Shinkai| Stars:Kotarô Daigo, Nana Mori, Tsubasa Honda, Sakura Kiryu"
108,Anna,I2019,6.6,40.0,85164.0,7743794.0,"Action, Thriller","Director:Luc Besson| Stars:Sasha Luss, Helen Mirren, Luke Evans, Cillian Murphy"
109,The Irishman,2019,7.8,94.0,395128.0,7000000.0,"Biography, Crime, Drama","Director:Martin Scorsese| Stars:Robert De Niro, Al Pacino, Joe Pesci, Harvey Keitel"
110,The Dead Don't Die,2019,5.4,53.0,80602.0,6563605.0,"Comedy, Fantasy, Horror","Director:Jim Jarmusch| Stars:Bill Murray, Adam Driver, Tom Waits, Chloë Sevigny"
111,Captive State,2019,6.0,54.0,55209.0,5958315.0,"Action, Horror, Sci-Fi","Director:Rupert Wyatt| Stars:John Goodman, Ashton Sanders, Jonathan Majors, Vera Farmiga"
112,The Wandering Earth,2019,5.9,57.0,32547.0,5875487.0,"Action, Adventure, Sci-Fi","Director:Frant Gwo| Stars:Jing Wu, Chuxiao Qu, Guangjie Li, Man-Tat Ng"
113,Gully Boy,2019,7.9,65.0,40692.0,5566534.0,"Drama, Music, Romance","Director:Zoya Akhtar| Stars:Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz"
114,The Goldfinch,2019,6.4,40.0,24454.0,5332621.0,Drama,"Director:John Crowley| Stars:Oakes Fegley, Ansel Elgort, Nicole Kidman, Jeffrey Wright"
115,The Mustang,2019,6.8,77.0,13148.0,5043620.0,Drama,"Director:Laure de Clermont-Tonnerre| Stars:Matthias Schoenaerts, Jason Mitchell, Bruce Dern, Gideon Adlon"
116,The Sun Is Also a Star,2019,5.9,52.0,7628.0,4950029.0,"Drama, Music, Romance","Director:Ry Russo-Young| Stars:Yara Shahidi, Anais Lee, Charles Melton, John Leguizamo"
117,Don't Let Go,2019,6.3,49.0,11418.0,4686540.0,"Drama, Horror, Mystery","Director:Jacob Estes| Stars:David Oyelowo, Storm Reid, Mykelti Williamson, Alfred Molina"
118,Tolkien,2019,6.8,48.0,42408.0,4535154.0,"Biography, Drama, Romance","Director:Dome Karukoski| Stars:Nicholas Hoult, Lily Collins, Colm Meaney, Derek Jacobi"
119,Menteur,2019,6.5,,955.0,4518550.0,Comedy,"Director:Émile Gaudreault| Stars:Louis-José Houde, Antoine Bertrand, Catherine Chabot, Anne-Élisabeth Bossé"
120,The Last Black Man in San Francisco,2019,7.3,83.0,20126.0,4515719.0,Drama,"Director:Joe Talbot| Stars:Jimmie Fails, Jonathan Majors, Rob Morgan, Tichina Arnold"
121,Uri: The Surgical Strike,2019,8.2,,65694.0,4186168.0,"Action, Drama, History","Director:Aditya Dhar| Stars:Vicky Kaushal, Paresh Rawal, Mohit Raina, Yami Gautam"
122,Ip Man 4: The Finale,2019,7.0,62.0,33461.0,3956031.0,"Action, Biography, Drama","Director:Wilson Yip| Stars:Donnie Yen, Scott Adkins, Danny Kwok-Kwan Chan, Vanness Wu"
123,Portrait of a Lady on Fire,2019,8.1,95.0,95284.0,3759854.0,"Drama, Romance","Director:Céline Sciamma| Stars:Noémie Merlant, Adèle Haenel, Luàna Bajrami, Valeria Golino"
124,Ne Zha,2019,7.4,54.0,7879.0,3695533.0,"Animation, Action, Adventure","Director:Yu Yang| Stars:Yanting Lü, Joseph, Mo Han, Hao Chen"
125,Mission Mangal,2019,6.5,,16551.0,3602774.0,"Drama, History","Director:Jagan Shakti| Stars:Akshay Kumar, Vidya Balan, Taapsee Pannu, Sonakshi Sinha"
126,Chhalawa,2019,2.8,,904.0,3500000.0,"Comedy, Drama, Family","Director:Wajahat Rauf| Stars:Mehwish Hayat, Umer Aalam, Zara Noor Abbas, Mehmood Aslam"
127,The Beach Bum,2019,5.5,55.0,23230.0,3487204.0,Comedy,"Director:Harmony Korine| Stars:Matthew McConaughey, Snoop Dogg, Isla Fisher, Stefania LaVie Owen"
128,Bharat,2019,4.7,,31462.0,2971549.0,"Action, Comedy, Drama","Director:Ali Abbas Zafar| Stars:Salman Khan, Katrina Kaif, Sunil Grover, Tabu"
129,Kalank,2019,3.5,,16155.0,2729336.0,"Drama, Romance","Director:Abhishek Varman| Stars:Alia Bhatt, Kiara Advani, Sanjay Dutt, Kriti Sanon"
130,Saaho,2019,5.0,,20573.0,2626284.0,"Action, Thriller","Director:Sujeeth| Stars:Prabhas, Shraddha Kapoor, Jackie Shroff, Neil Nitin Mukesh"
131,The Art of Self-Defense,2019,6.6,65.0,38642.0,2410914.0,"Action, Comedy, Crime","Director:Riley Stearns| Stars:Jesse Eisenberg, Alessandro Nivola, Imogen Poots, Steve Terada"
132,"My People, My Country",2019,6.3,,2001.0,2356683.0,"Drama, History","Directors:Kaige Chen, Hu Guan, Hao Ning, Muye Wen, Zheng Xu, Xiaolu Xue, Yibai Zhang| Stars:Bo Huang, Qianyuan Wang, Hao Ou, Bai Qing Xin"
133,Super 30,2019,7.9,,33120.0,2269878.0,"Biography, Drama","Director:Vikas Bahl| Stars:Hrithik Roshan, Mrunal Thakur, Nandish Singh Sandhu, Veerendra Saxena"
134,Tod@s caen,2019,5.0,,636.0,2238503.0,Comedy,"Director:Ariel Winograd| Stars:Martha Higareda, Omar Chaparro, Dunia Alexandra, Ramon Alvarez"
135,Total Dhamaal,2019,4.2,,7290.0,2167632.0,"Action, Adventure, Comedy","Director:Indra Kumar| Stars:Ajay Devgn, Anil Kapoor, Madhuri Dixit, Riteish Deshmukh"
136,Marriage Story,2019,7.9,94.0,316900.0,2000000.0,"Drama, Romance","Director:Noah Baumbach| Stars:Adam Driver, Scarlett Johansson, Julia Greer, Azhy Robertson"
137,Badla,2019,7.8,,28903.0,1861000.0,"Crime, Drama, Mystery","Director:Sujoy Ghosh| Stars:Amitabh Bachchan, Taapsee Pannu, Amrita Singh, Antonio Aakeel"
138,Luce,2019,6.6,72.0,13810.0,1782181.0,"Drama, Mystery","Director:Julius Onah| Stars:Naomi Watts, Octavia Spencer, Kelvin Harrison Jr., Tim Roth"
139,The Other Side of Heaven 2: Fire of Faith,2019,5.5,,415.0,1722754.0,"Adventure, Biography, Drama","Director:Mitch Davis| Stars:Christopher Gorham, Natalie Medlock, Ben Baker, Alex Tarrant"
140,The Aftermath,2019,6.3,43.0,21946.0,1618497.0,"Drama, Romance, War","Director:James Kent| Stars:Keira Knightley, Ned Wills, Pandora Colin, Jason Clarke"
